"pop" "\"main\"" "bootstrap.num" "date1.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"2891" "KASEM" "main" 1 18.01331 0.1798112 0.03102312
"2892" "KASEM" "main" 2 37.33191 0.1385643 0.02759071
"2893" "KASEM" "main" 3 41.46851 0.2160088 0.04148737
"2894" "KASEM" "main" 4 42.36778 0.1934902 0.02305122
"2895" "KASEM" "main" 5 34.83421 0.1567531 0.02828873
"2896" "KASEM" "main" 1 42.83292 0.1997966 0.03366754
"2897" "KASEM" "main" 2 50.42453 0.1486126 0.01657537
"2898" "KASEM" "main" 3 40.13813 0.1929816 0.02069502
"2899" "KASEM" "main" 4 34.02141 0.2627029 0.02926031
"2900" "KASEM" "main" 5 44.36234 0.1556574 0.02867745
"2901" "KASEM" "main.null" 1 34.22368 0.1427437 0.03593173
"2902" "KASEM" "main.null" 2 48.79078 0.1606739 0.02223821
"2903" "KASEM" "main.null" 3 53.77442 0.1661912 0.02707387
"2904" "KASEM" "main.null" 4 35.4503 0.190662 0.01762762
"2905" "KASEM" "main.null" 5 64.11018 0.1450732 0.0303105
"2906" "KASEM" "main.null" 1 49.44098 0.1989559 0.01835739
"2907" "KASEM" "main.null" 2 50.75458 0.1291604 0.01928256
"2908" "KASEM" "main.null" 3 44.98179 0.1997258 0.03647258
"2909" "KASEM" "main.null" 4 40.80054 0.2043609 0.02991772
"2910" "KASEM" "main.null" 5 45.29317 0.1945311 0.0282439
"2911" "KASEM" "main.null" 1 40.57912 0.2192363 0.04318408
"2912" "KASEM" "main.null" 2 25.38443 0.1672653 0.02741744
"2913" "KASEM" "main.null" 3 46.54965 0.1902223 0.02694698
"2914" "KASEM" "main.null" 4 54.45757 0.1283509 0.0224449
"2915" "KASEM" "main.null" 5 52.42128 0.1424797 0.031281
"2916" "KASEM" "main.null" 1 28.05724 0.1871862 0.04225011
"2917" "KASEM" "main.null" 2 48.79078 0.1618087 0.02521251
"2918" "KASEM" "main.null" 3 46.54965 0.2183109 0.03263137
"2919" "KASEM" "main.null" 4 60.44178 0.1703259 0.07398291
"2920" "KASEM" "main.null" 5 42.83292 0.2045317 0.03553052
"2921" "KASEM" "main.null" 1 50.25992 0.2147448 0.02158135
"2922" "KASEM" "main.null" 2 39.91856 0.1696308 0.0269451
"2923" "KASEM" "main.null" 3 57.58615 0.1738588 0.02936299
"2924" "KASEM" "main.null" 4 44.36234 0.1563058 0.01788334
"2925" "KASEM" "main.null" 5 34.83421 0.1523256 0.03585221
"2926" "KASEM" "main.null" 1 42.22885 0.1772851 0.01656122
"2927" "KASEM" "main.null" 2 38.82998 0.1834857 0.02197808
"2928" "KASEM" "main.null" 3 37.97024 0.237663 0.04360146
"2929" "KASEM" "main.null" 4 62.62964 0.1755575 0.03915807
"2930" "KASEM" "main.null" 5 38.18425 0.2384302 0.03063556
"2931" "KASEM" "main.null" 1 50.09558 0.165339 0.0329188
"2932" "KASEM" "main.null" 2 54.45757 0.1745791 0.03588757
"2933" "KASEM" "main.null" 3 44.05426 0.164274 0.02619477
"2934" "KASEM" "main.null" 4 36.59423 0.1798456 0.01266699
"2935" "KASEM" "main.null" 5 37.12038 0.2076704 0.01925854
"2936" "KASEM" "main.null" 1 53.60431 0.1453668 0.03323028
"2937" "KASEM" "main.null" 2 35.6569 0.1962309 0.01592053
"2938" "KASEM" "main.null" 3 50.58942 0.1934031 0.03951464
"2939" "KASEM" "main.null" 4 39.15493 0.181283 0.02977376
"2940" "KASEM" "main.null" 5 29.16527 0.1823067 0.01673736
"2941" "KASEM" "main.null" 1 37.54407 0.1953505 0.01524929
"2942" "KASEM" "main.null" 2 35.6569 0.1575565 0.02580271
"2943" "KASEM" "main.null" 3 44.36234 0.2180452 0.01825865
"2944" "KASEM" "main.null" 4 38.39887 0.1516295 0.04364087
"2945" "KASEM" "main.null" 5 52.25338 0.1890082 0.02713621
"2946" "KASEM" "main.null" 1 50.58942 0.1844354 0.03639056
"2947" "KASEM" "main.null" 2 40.57912 0.2035409 0.02171874
"2948" "KASEM" "main.null" 3 49.11533 0.1572592 0.02858253
"2949" "KASEM" "main.null" 4 35.4503 0.1622852 0.0727246
"2950" "KASEM" "main.null" 5 42.68149 0.1540448 0.03059631
"2951" "KASEM" "main.null" 1 38.82998 0.1848635 0.01614596
"2952" "KASEM" "main.null" 2 107.3477 0.109792 0.02317249
"2953" "KASEM" "main.null" 3 48.46732 0.1904013 0.01678469
"2954" "KASEM" "main.null" 4 55.83707 0.158295 0.03977034
"2955" "KASEM" "main.null" 5 39.26356 0.1962059 0.03687621
"2956" "KASEM" "main.null" 1 27.06107 0.2232951 0.04346286
"2957" "KASEM" "main.null" 2 49.11533 0.2126624 0.03542467
"2958" "KASEM" "main.null" 3 122 0.106325 0.02142462
"2959" "KASEM" "main.null" 4 36.07194 0.1789272 0.03468433
"2960" "KASEM" "main.null" 5 52.75792 0.1613517 0.03067936
"2961" "KASEM" "main.null" 1 40.91148 0.1983296 0.02618383
"2962" "KASEM" "main.null" 2 61.53077 0.1665137 0.03089793
"2963" "KASEM" "main.null" 3 45.60564 0.1612531 0.01748216
"2964" "KASEM" "main.null" 4 42.07851 0.2207094 0.02388206
"2965" "KASEM" "main.null" 5 41.24523 0.1361927 0.02863612
"2966" "KASEM" "main.null" 1 25.03856 0.2092694 0.02741193
"2967" "KASEM" "main.null" 2 28.05724 0.1996025 0.04140173
"2968" "KASEM" "main.null" 3 35.86411 0.2027569 0.03518647
"2969" "KASEM" "main.null" 4 43.74728 0.1632443 0.0352366
"2970" "KASEM" "main.null" 5 36.90945 0.1779134 0.04171897
"2971" "KASEM" "main.null" 1 42.22885 0.1916041 0.02466907
"2972" "KASEM" "main.null" 2 38.82998 0.2328097 0.04010104
"2973" "KASEM" "main.null" 3 40.02827 0.1627635 0.02769808
"2974" "KASEM" "main.null" 4 42.07851 0.191441 0.02703451
"2975" "KASEM" "main.null" 5 33.21848 0.2014813 0.03467845
"2976" "KASEM" "main.null" 1 34.02141 0.1765449 0.02218201
"2977" "KASEM" "main.null" 2 31.0614 0.1689021 0.0208677
"2978" "KASEM" "main.null" 3 54.62905 0.1756865 0.03681906
"2979" "KASEM" "main.null" 4 37.43792 0.2016355 0.035547
"2980" "KASEM" "main.null" 5 52.42128 0.1613591 0.03544907
"2981" "KASEM" "main.null" 1 53.43448 0.1696809 0.01598376
"2982" "KASEM" "main.null" 2 49.11533 0.1715892 0.0197009
"2983" "KASEM" "main.null" 3 41.24523 0.1605551 0.03883812
"2984" "KASEM" "main.null" 4 34.02141 0.2071173 0.05770199
"2985" "KASEM" "main.null" 5 40.57912 0.1892876 0.03561893
"2986" "KASEM" "main.null" 1 38.82998 0.1689611 0.02966575
"2987" "KASEM" "main.null" 2 50.58942 0.2123423 0.03103837
"2988" "KASEM" "main.null" 3 45.13734 0.2102175 0.03224906
"2989" "KASEM" "main.null" 4 73.7617 0.188537 0.02884656
"2990" "KASEM" "main.null" 5 58.64877 0.1772694 0.05004378
"2991" "KASEM" "main.null" 1 45.76229 0.1942668 0.02496643
"2992" "KASEM" "main.null" 2 28.97905 0.1767619 0.02301384
"2993" "KASEM" "main.null" 3 52.08574 0.1567448 0.01525946
"2994" "KASEM" "main.null" 4 53.09565 0.1364244 0.0323789
"2995" "KASEM" "main.null" 5 53.77442 0.1483382 0.0249228
"2996" "KASEM" "main.null" 1 47.66348 0.1657114 0.029757
"2997" "KASEM" "main.null" 2 27.06107 0.2230521 0.02504792
"2998" "KASEM" "main.null" 3 29.3521 0.1853782 0.01394806
"2999" "KASEM" "main.null" 4 38.39887 0.1521924 0.02357348
"3000" "KASEM" "main.null" 5 44.36234 0.2103061 0.03389583
"3001" "NAMKAM" "main" 1 57.23413 0.1267475 0.02899324
"3002" "NAMKAM" "main" 2 28.79346 0.120294 0.02968722
"3003" "NAMKAM" "main" 3 68.27228 0.1480477 0.02205485
"3004" "NAMKAM" "main" 4 55.14512 0.09034026 0.03160879
"3005" "NAMKAM" "main" 5 35.4503 0.1461633 0.02353774
"3006" "NAMKAM" "main" 1 60.80368 0.1089518 0.04030378
"3007" "NAMKAM" "main" 2 26.25993 0.136426 0.05796643
"3008" "NAMKAM" "main" 3 36.48946 0.1179426 0.03884087
"3009" "NAMKAM" "main" 4 32.62278 0.1419455 0.03835167
"3010" "NAMKAM" "main" 5 27.51156 0.1290025 0.02007457
"3011" "NAMKAM" "main" 1 35.6569 0.1710179 0.02691274
"3012" "NAMKAM" "main" 2 73.7617 0.1555144 0.02830435
"3013" "NAMKAM" "main" 3 28.05724 0.1423107 0.0334917
"3014" "NAMKAM" "main" 4 35.03895 0.1262871 0.03280786
"3015" "NAMKAM" "main" 5 35.03895 0.160586 0.03309499
"3016" "NAMKAM" "main" 1 35.4503 0.1275631 0.03400534
"3017" "NAMKAM" "main" 2 65.98557 0.1007913 0.03748948
"3018" "NAMKAM" "main" 3 44.36234 0.1051222 0.0462009
"3019" "NAMKAM" "main" 4 33.81975 0.2936793 0.05000146
"3020" "NAMKAM" "main" 5 65.23212 0.1197394 0.04045528
"3021" "NAMKAM" "main" 1 35.03895 0.1356694 0.04968679
"3022" "NAMKAM" "main" 2 41.46851 0.1236243 0.0285453
"3023" "NAMKAM" "main" 3 40.13813 0.1189174 0.02662405
"3024" "NAMKAM" "main" 4 62.99813 0.1116819 0.02553679
"3025" "NAMKAM" "main" 5 70.59853 0.08570608 0.03376904
"3026" "NAMKAM" "main" 1 70.99008 0.1225007 0.02389908
"3027" "NAMKAM" "main" 2 35.86411 0.1687217 0.01715301
"3028" "NAMKAM" "main" 3 36.48946 0.1063114 0.02100817
"3029" "NAMKAM" "main" 4 67.88841 0.116779 0.03167527
"3030" "NAMKAM" "main" 5 39.69961 0.09408297 0.03694025
"3031" "NAMKAM" "main" 1 43.13661 0.1282589 0.0163321
"3032" "NAMKAM" "main" 2 24.00927 0.1257775 0.0336371
"3033" "NAMKAM" "main" 3 41.46851 0.1294552 0.04862528
"3034" "NAMKAM" "main" 4 61.89596 0.1298975 0.02284735
"3035" "NAMKAM" "main" 5 47.18448 0.130596 0.02099994
"3036" "NAMKAM" "main" 1 32.62278 0.1090353 0.05009026
"3037" "NAMKAM" "main" 2 50.42453 0.1308853 0.03838085
"3038" "NAMKAM" "main" 3 37.12038 0.2341019 0.03914246
"3039" "NAMKAM" "main" 4 28.79346 0.1267987 0.06490738
"3040" "NAMKAM" "main" 5 35.86411 0.1351062 0.03383052
"3041" "NAMKAM" "main" 1 53.09565 0.1352633 0.01607341
"3042" "NAMKAM" "main" 2 35.86411 0.2769346 0.03897644
"3043" "NAMKAM" "main" 3 40.57912 0.1659073 0.03556686
"3044" "NAMKAM" "main" 4 50.42453 0.2071921 0.0221859
"3045" "NAMKAM" "main" 5 44.05426 0.1025804 0.02110507
"3046" "NAMKAM" "main" 1 53.09565 0.1601547 0.02367477
"3047" "NAMKAM" "main" 2 42.53033 0.1233067 0.0477464
"3048" "NAMKAM" "main" 3 51.7513 0.1506213 0.02813196
"3049" "NAMKAM" "main" 4 49.11533 0.1353684 0.01948809
"3050" "NAMKAM" "main" 5 40.57912 0.1682137 0.03021785
"3051" "NAMKAM" "main" 1 53.09565 0.1145046 0.03127194
"3052" "NAMKAM" "main" 2 70.99008 0.2599426 0.02412523
"3053" "NAMKAM" "main" 3 52.75792 0.195554 0.03429599
"3054" "NAMKAM" "main" 4 43.44139 0.1335495 0.03183963
"3055" "NAMKAM" "main" 5 62.99813 0.1655126 0.02780464
"3056" "NAMKAM" "main" 1 63.7384 0.07012239 0.01883563
"3057" "NAMKAM" "main" 2 41.91691 0.1035308 0.02552538
"3058" "NAMKAM" "main" 3 38.82998 0.1256852 0.02071274
"3059" "NAMKAM" "main" 4 39.26356 0.10746 0.0330536
"3060" "NAMKAM" "main" 5 45.29317 0.1574704 0.01975905
"3061" "NAMKAM" "main" 1 53.09565 0.1033609 0.02018527
"3062" "NAMKAM" "main" 2 65.23212 0.1686804 0.05951509
"3063" "NAMKAM" "main" 3 49.11533 0.1832186 0.02021573
"3064" "NAMKAM" "main" 4 37.33191 0.2007252 0.06651046
"3065" "NAMKAM" "main" 5 27.69284 0.1178487 0.05222475
"3066" "NAMKAM" "main" 1 73.7617 0.1209374 0.03701169
"3067" "NAMKAM" "main" 2 28.42411 0.1356485 0.0290196
"3068" "NAMKAM" "main" 3 45.91921 0.2059002 0.03014048
"3069" "NAMKAM" "main" 4 45.91921 0.1460178 0.0244881
"3070" "NAMKAM" "main" 5 38.39887 0.1112996 0.03390454
"3071" "NAMKAM" "main" 1 30.86901 0.1792687 0.03677515
"3072" "NAMKAM" "main" 2 32.22873 0.1367677 0.03453447
"3073" "NAMKAM" "main" 3 37.54407 0.09969934 0.02630984
"3074" "NAMKAM" "main" 4 31.0614 0.1282122 0.03822233
"3075" "NAMKAM" "main" 5 41.46851 0.08713037 0.0314108
"3076" "NAMKAM" "main" 1 42.53033 0.1328386 0.02886846
"3077" "NAMKAM" "main" 2 70.59853 0.1321773 0.02196261
"3078" "NAMKAM" "main" 3 89.47754 0.219074 0.042485
"3079" "NAMKAM" "main" 4 36.48946 0.1567037 0.0353397
"3080" "NAMKAM" "main" 5 69.0433 0.1261848 0.02709214
"3081" "NAMKAM" "main" 1 38.82998 0.1258341 0.02535188
"3082" "NAMKAM" "main" 2 45.60564 0.1171354 0.03490538
"3083" "NAMKAM" "main" 3 34.42657 0.1045445 0.01977071
"3084" "NAMKAM" "main" 4 52.08574 0.1227836 0.03125131
"3085" "NAMKAM" "main" 5 48.46732 0.09953874 0.02543261
"3086" "NAMKAM" "main" 1 61.53077 0.08375831 0.02889477
"3087" "NAMKAM" "main" 2 52.42128 0.09721226 0.04610137
"3088" "NAMKAM" "main" 3 45.60564 0.1180516 0.04041991
"3089" "NAMKAM" "main" 4 39.26356 0.1256613 0.02921052
"3090" "NAMKAM" "main" 5 34.63008 0.09943093 0.02359769
"3091" "NAMKAM" "main" 1 51.41796 0.1168795 0.01899195
"3092" "NAMKAM" "main" 2 28.79346 0.1389995 0.02942476
"3093" "NAMKAM" "main" 3 29.91631 0.121996 0.03095445
"3094" "NAMKAM" "main" 4 55.83707 0.1042993 0.0346709
"3095" "NAMKAM" "main" 5 22.88551 0.127564 0.04790282
"3096" "NAMKAM" "main" 1 53.09565 0.145455 0.02568506
"3097" "NAMKAM" "main" 2 44.05426 0.122388 0.03846679
"3098" "NAMKAM" "main" 3 37.97024 0.134488 0.03314764
"3099" "NAMKAM" "main" 4 1 0.09642232 0.09348262
"3100" "NAMKAM" "main" 5 60.80368 0.1050022 0.04559117
"3101" "NAMKAM" "main.null" 1 97.28516 0.1500262 0.02324232
"3102" "NAMKAM" "main.null" 2 68.27228 0.1537109 0.02952477
"3103" "NAMKAM" "main.null" 3 57.58615 0.1315266 0.01665653
"3104" "NAMKAM" "main.null" 4 72.56727 0.1257897 0.03569064
"3105" "NAMKAM" "main.null" 5 34.22368 0.1051998 0.03539268
"3106" "NAMKAM" "main.null" 1 79.21191 0.100742 0.03593493
"3107" "NAMKAM" "main.null" 2 34.22368 0.1270386 0.02710609
"3108" "NAMKAM" "main.null" 3 65.98557 0.1441358 0.08118799
"3109" "NAMKAM" "main.null" 4 30.86901 0.1081526 0.03311203
"3110" "NAMKAM" "main.null" 5 106.0625 0.1157309 0.01653535
"3111" "NAMKAM" "main.null" 1 62.62964 0.1230848 0.0417945
"3112" "NAMKAM" "main.null" 2 32.22873 0.1432085 0.03551058
"3113" "NAMKAM" "main.null" 3 71.38273 0.1182683 0.03184652
"3114" "NAMKAM" "main.null" 4 84.26562 0.1107392 0.03024319
"3115" "NAMKAM" "main.null" 5 93.64062 0.1277512 0.05054297
"3116" "NAMKAM" "main.null" 1 41.46851 0.1252897 0.0312355
"3117" "NAMKAM" "main.null" 2 75.93066 0.1048858 0.02631245
"3118" "NAMKAM" "main.null" 3 61.89596 0.1104537 0.02371077
"3119" "NAMKAM" "main.null" 4 80.87891 0.1571843 0.06397432
"3120" "NAMKAM" "main.null" 5 43.74728 0.1317073 0.04967322
"3121" "NAMKAM" "main.null" 1 35.86411 0.1279577 0.03583127
"3122" "NAMKAM" "main.null" 2 49.11533 0.1490337 0.05853452
"3123" "NAMKAM" "main.null" 3 52.75792 0.09467468 0.06642171
"3124" "NAMKAM" "main.null" 4 91.25 0.0987958 0.02968459
"3125" "NAMKAM" "main.null" 5 55.83707 0.1690745 0.04350005
"3126" "NAMKAM" "main.null" 1 49.76773 0.1104056 0.03922483
"3127" "NAMKAM" "main.null" 2 65.98557 0.1185099 0.02962861
"3128" "NAMKAM" "main.null" 3 65.23212 0.1338631 0.0585581
"3129" "NAMKAM" "main.null" 4 72.17132 0.09842201 0.03679035
"3130" "NAMKAM" "main.null" 5 77.5625 0.1083238 0.04995724
"3131" "NAMKAM" "main.null" 1 72.17132 0.1292769 0.03203595
"3132" "NAMKAM" "main.null" 2 96.0625 0.1539981 0.02886175
"3133" "NAMKAM" "main.null" 3 60.08099 0.1182864 0.02535161
"3134" "NAMKAM" "main.null" 4 78.11035 0.08460584 0.06015863
"3135" "NAMKAM" "main.null" 5 43.13661 0.1240157 0.05413149
"3136" "NAMKAM" "main.null" 1 63.36772 0.1700575 0.03380504
"3137" "NAMKAM" "main.null" 2 54.45757 0.1719186 0.029946
"3138" "NAMKAM" "main.null" 3 59.36268 0.09678722 0.03195792
"3139" "NAMKAM" "main.null" 4 59.36268 0.1060157 0.0338956
"3140" "NAMKAM" "main.null" 5 63.7384 0.1058458 0.04942189
"3141" "NAMKAM" "main.null" 1 51.41796 0.08663874 0.03545282
"3142" "NAMKAM" "main.null" 2 54.8008 0.1018433 0.04649697
"3143" "NAMKAM" "main.null" 3 54.8008 0.1360373 0.03037031
"3144" "NAMKAM" "main.null" 4 13.65982 0.1244489 0.04795292
"3145" "NAMKAM" "main.null" 5 61.53077 0.1180516 0.02409762
"3146" "NAMKAM" "main.null" 1 69.0433 0.1193655 0.03352233
"3147" "NAMKAM" "main.null" 2 63.7384 0.1134886 0.04511033
"3148" "NAMKAM" "main.null" 3 46.54965 0.1209602 0.04301553
"3149" "NAMKAM" "main.null" 4 115.2227 0.1015437 0.06274567
"3150" "NAMKAM" "main.null" 5 98.51562 0.1057151 0.04009087
"3151" "NAMKAM" "main.null" 1 85.41016 0.09524061 0.0472822
"3152" "NAMKAM" "main.null" 2 123.3789 0.1051953 0.04124177
"3153" "NAMKAM" "main.null" 3 62.99813 0.122303 0.04384093
"3154" "NAMKAM" "main.null" 4 71.38273 0.1185083 0.04914332
"3155" "NAMKAM" "main.null" 5 80.87891 0.0823329 0.03090169
"3156" "NAMKAM" "main.null" 1 42.83292 0.123274 0.03268011
"3157" "NAMKAM" "main.null" 2 65.98557 0.1793141 0.06605057
"3158" "NAMKAM" "main.null" 3 91.25 0.1388589 0.05148347
"3159" "NAMKAM" "main.null" 4 53.09565 0.1380501 0.06224134
"3160" "NAMKAM" "main.null" 5 13.10341 0.09018242 0.04210214
"3161" "NAMKAM" "main.null" 1 56.88322 0.1411511 0.04699992
"3162" "NAMKAM" "main.null" 2 44.67152 0.1484327 0.03012514
"3163" "NAMKAM" "main.null" 3 64.11018 0.1412396 0.0481907
"3164" "NAMKAM" "main.null" 4 53.77442 0.09171235 0.0436781
"3165" "NAMKAM" "main.null" 5 58.64877 0.1144826 0.05088596
"3166" "NAMKAM" "main.null" 1 42.53033 0.1325957 0.04882086
"3167" "NAMKAM" "main.null" 2 106.7041 0.1208157 0.04466891
"3168" "NAMKAM" "main.null" 3 67.88841 0.1415175 0.02962531
"3169" "NAMKAM" "main.null" 4 92.44141 0.1361594 0.04216076
"3170" "NAMKAM" "main.null" 5 91.84473 0.1287148 0.0308913
"3171" "NAMKAM" "main.null" 1 68.27228 0.0845929 0.05376009
"3172" "NAMKAM" "main.null" 2 36.69915 0.1297648 0.06104272
"3173" "NAMKAM" "main.null" 3 51.41796 0.1567302 0.02703656
"3174" "NAMKAM" "main.null" 4 72.17132 0.126365 0.04652835
"3175" "NAMKAM" "main.null" 5 90.65723 0.133794 0.03121118
"3176" "NAMKAM" "main.null" 1 61.16668 0.1469142 0.02758919
"3177" "NAMKAM" "main.null" 2 58.29346 0.1621567 0.04253469
"3178" "NAMKAM" "main.null" 3 46.54965 0.149125 0.040929
"3179" "NAMKAM" "main.null" 4 57.23413 0.1290016 0.03875395
"3180" "NAMKAM" "main.null" 5 34.63008 0.1661527 0.04721249
"3181" "NAMKAM" "main.null" 1 65.98557 0.1339319 0.03523263
"3182" "NAMKAM" "main.null" 2 70.20807 0.1105337 0.04914412
"3183" "NAMKAM" "main.null" 3 30.10562 0.1109882 0.02185496
"3184" "NAMKAM" "main.null" 4 82.56348 0.1188619 0.03379335
"3185" "NAMKAM" "main.null" 5 42.53033 0.1226356 0.03994154
"3186" "NAMKAM" "main.null" 1 99.13379 0.0979072 0.04315185
"3187" "NAMKAM" "main.null" 2 58.64877 0.1293176 0.04742352
"3188" "NAMKAM" "main.null" 3 58.64877 0.140158 0.03975102
"3189" "NAMKAM" "main.null" 4 49.11533 0.1264151 0.04507002
"3190" "NAMKAM" "main.null" 5 42.53033 0.08991228 0.03064371
"3191" "NAMKAM" "main.null" 1 77.5625 0.1175491 0.02938906
"3192" "NAMKAM" "main.null" 2 60.08099 0.1282145 0.03454899
"3193" "NAMKAM" "main.null" 3 111.25 0.1102675 0.04150189
"3194" "NAMKAM" "main.null" 4 35.86411 0.1152849 0.05936104
"3195" "NAMKAM" "main.null" 5 40.57912 0.1490405 0.05596971
"3196" "NAMKAM" "main.null" 1 38.61412 0.09762715 0.04331952
"3197" "NAMKAM" "main.null" 2 59.72128 0.1188506 0.02196788
"3198" "NAMKAM" "main.null" 3 50.42453 0.1233789 0.04473417
"3199" "NAMKAM" "main.null" 4 74.56347 0.1127081 0.04823837
"3200" "NAMKAM" "main.null" 5 104.7852 0.09462543 0.03473475
"3201" "SEMI.BANTU" "main" 1 43.90063 0.2938125 0.03975479
"3202" "SEMI.BANTU" "main" 2 45.29317 0.3343874 0.05192619
"3203" "SEMI.BANTU" "main" 3 38.07717 0.2553106 0.0404709
"3204" "SEMI.BANTU" "main" 4 33.31831 0.3030042 0.0239174
"3205" "SEMI.BANTU" "main" 5 37.12038 0.2665197 0.02806313
"3206" "SEMI.BANTU" "main" 1 40.80054 0.2969531 0.06873091
"3207" "SEMI.BANTU" "main" 2 54.45757 0.3320976 0.02871016
"3208" "SEMI.BANTU" "main" 3 31.93481 0.250948 0.05621784
"3209" "SEMI.BANTU" "main" 4 31.44804 0.267524 0.03891633
"3210" "SEMI.BANTU" "main" 5 34.12247 0.2896147 0.03434882
"3211" "SEMI.BANTU" "main" 1 43.74728 0.2800162 0.04146676
"3212" "SEMI.BANTU" "main" 2 42.83292 0.2769506 0.01804766
"3213" "SEMI.BANTU" "main" 3 36.90945 0.2644009 0.03392317
"3214" "SEMI.BANTU" "main" 4 33.0193 0.2647673 0.03269943
"3215" "SEMI.BANTU" "main" 5 45.76229 0.2884792 0.03340152
"3216" "SEMI.BANTU" "main" 1 37.86346 0.3025671 0.03367321
"3217" "SEMI.BANTU" "main" 2 48.79078 0.2944641 0.03921759
"3218" "SEMI.BANTU" "main" 3 24.95248 0.2930309 0.0253687
"3219" "SEMI.BANTU" "main" 4 43.28886 0.2688127 0.02241346
"3220" "SEMI.BANTU" "main" 5 62.26225 0.2358623 0.02317324
"3221" "SEMI.BANTU" "main" 1 34.42657 0.2329093 0.03405016
"3222" "SEMI.BANTU" "main" 2 41.35679 0.2957074 0.03965376
"3223" "SEMI.BANTU" "main" 3 44.51679 0.2918785 0.027605
"3224" "SEMI.BANTU" "main" 4 53.77442 0.337058 0.0336017
"3225" "SEMI.BANTU" "main" 5 34.22368 0.246975 0.04314594
"3226" "SEMI.BANTU" "main" 1 34.9365 0.2633635 0.0354761
"3227" "SEMI.BANTU" "main" 2 43.28886 0.3255302 0.05320969
"3228" "SEMI.BANTU" "main" 3 41.02258 0.2780522 0.03136025
"3229" "SEMI.BANTU" "main" 4 62.99813 0.2147886 0.02622841
"3230" "SEMI.BANTU" "main" 5 45.13734 0.2608056 0.03801122
"3231" "SEMI.BANTU" "main" 1 50.09558 0.2403718 0.05148233
"3232" "SEMI.BANTU" "main" 2 44.67152 0.2025731 0.02450106
"3233" "SEMI.BANTU" "main" 3 56.88322 0.2518287 0.0324389
"3234" "SEMI.BANTU" "main" 4 35.76043 0.3069802 0.03526352
"3235" "SEMI.BANTU" "main" 5 51.2517 0.2679592 0.04891545
"3236" "SEMI.BANTU" "main" 1 48.46732 0.2616212 0.04157242
"3237" "SEMI.BANTU" "main" 2 36.90945 0.2043045 0.04348135
"3238" "SEMI.BANTU" "main" 3 30.48608 0.2686612 0.05253106
"3239" "SEMI.BANTU" "main" 4 53.09565 0.2235456 0.04709796
"3240" "SEMI.BANTU" "main" 5 29.25861 0.277737 0.04004783
"3241" "SEMI.BANTU" "main" 1 39.26356 0.3085972 0.02477723
"3242" "SEMI.BANTU" "main" 2 42.82112 0.2402625 0.03673566
"3243" "SEMI.BANTU" "main" 3 45.91921 0.2768503 0.02808338
"3244" "SEMI.BANTU" "main" 4 42.22885 0.3078645 0.04570818
"3245" "SEMI.BANTU" "main" 5 50.42453 0.2545575 0.03702124
"3246" "SEMI.BANTU" "main" 1 53.43448 0.292171 0.04315559
"3247" "SEMI.BANTU" "main" 2 45.29317 0.2853391 0.04934259
"3248" "SEMI.BANTU" "main" 3 52.92665 0.2652583 0.0283093
"3249" "SEMI.BANTU" "main" 4 50.75458 0.2415515 0.04174563
"3250" "SEMI.BANTU" "main" 5 28.60848 0.2720007 0.04135242
"3251" "SEMI.BANTU" "main" 1 26.25993 0.2737644 0.04072634
"3252" "SEMI.BANTU" "main" 2 39.04646 0.2402206 0.0453433
"3253" "SEMI.BANTU" "main" 3 31.0614 0.2793268 0.03114356
"3254" "SEMI.BANTU" "main" 4 48.79078 0.2531163 0.02762646
"3255" "SEMI.BANTU" "main" 5 41.24523 0.2875278 0.02657308
"3256" "SEMI.BANTU" "main" 1 42.37945 0.2914371 0.04586531
"3257" "SEMI.BANTU" "main" 2 42.22885 0.342753 0.03077134
"3258" "SEMI.BANTU" "main" 3 52.75792 0.243039 0.02191488
"3259" "SEMI.BANTU" "main" 4 26.25993 0.3168718 0.03135467
"3260" "SEMI.BANTU" "main" 5 64.85704 0.2400822 0.03943726
"3261" "SEMI.BANTU" "main" 1 40.13813 0.3032142 0.07447297
"3262" "SEMI.BANTU" "main" 2 47.34387 0.2683588 0.0256187
"3263" "SEMI.BANTU" "main" 3 42.53033 0.29252 0.02698384
"3264" "SEMI.BANTU" "main" 4 37.12038 0.2937709 0.04938978
"3265" "SEMI.BANTU" "main" 5 50.58942 0.2701952 0.02993473
"3266" "SEMI.BANTU" "main" 1 48.306 0.2171289 0.03869868
"3267" "SEMI.BANTU" "main" 2 34.32505 0.3525629 0.03797736
"3268" "SEMI.BANTU" "main" 3 49.76773 0.2614184 0.05367742
"3269" "SEMI.BANTU" "main" 4 56.5334 0.2595574 0.06020945
"3270" "SEMI.BANTU" "main" 5 29.16527 0.2851698 0.02663783
"3271" "SEMI.BANTU" "main" 1 47.34387 0.2934779 0.02828698
"3272" "SEMI.BANTU" "main" 2 37.97024 0.2407071 0.02462467
"3273" "SEMI.BANTU" "main" 3 46.54965 0.3028807 0.03410919
"3274" "SEMI.BANTU" "main" 4 47.18448 0.2361139 0.03224608
"3275" "SEMI.BANTU" "main" 5 34.63008 0.2628132 0.02414774
