"result" "gen.1date" "proportion.source1" "maxR2fit.1date" "fit.quality.1event" "fit.quality.2events" "bestmatch.event1.source1" "bestmatch.event1.source2" "proportion.event2.source1" "bestmatch.event2.source1" "bestmatch.event2.source2" "gen.2dates.date1" "gen.2dates.date2" "maxScore.2events" "proportion.date1.source1" "bestmatch.date1.source1" "bestmatch.date1.source2" "proportion.date2.source1" "bestmatch.date2.source1" "bestmatch.date2.source2" "JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI.BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "WOLAYTA" "SOMALI" "ARI" "SUDANESE" "GUMUZ" "OROMO" "AMHARA" "AFAR" "ANUAK" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"MALINKE.nolocal.3" "multiple-dates" "17.5812398779225" "0.13" "0.916275484500942" "0.999932518716948" "0.999992609093624" "GBR" "AKANS" "0.27" "AKANS" "AKANS" "6.99670348174653" "54.539112946719" "0.458341377077607" "0.22" "MOSSI" "AKANS" "0.08" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.204435495415678" "0.244074098697448" "0.126794512743461" "0" "0.0766351974302217" "0" "0.003034821480574" "0.0162410705369913" "0" "0" "0.0102695293421238" "0.031139945166023" "0" "0" "0" "0.012400404058626" "0" "0" "0.00765560896540465" "0.0508182637338937" "0.0150740309067521" "0" "0" "0" "0.0505628191637983" "0" "0.0983221593653372" "0" "0" "0" "0.0111928136416566" "0.00747730752173528" "0" "0" "0" "0" "0.00824175563258485" "0" "0" "0" "0.0256301661976902" "0" "0" "0" "0" "0" "0" "0" "0"
"MALINKE.nolocal.4" "multiple-dates" "17.5812398779225" "0.13" "0.916275484500942" "0.999932518716948" "0.999992609093624" "GBR" "AKANS" "0.27" "AKANS" "AKANS" "6.99670348174653" "54.539112946719" "0.458341377077607" "0.22" "MOSSI" "AKANS" "0.08" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.265140462498452" "0.284629768058985" "0.117312843360938" "0" "0.124919872268975" "0.0699039090222413" "0.014725835543151" "0.00578094725601034" "0" "0.00654921681450665" "0" "0" "0.00508252692563662" "0" "0" "0" "0" "0.00749294824041303" "0.000237051618047842" "0" "0.000885296052955459" "0.00801167362634838" "0.00644505125616654" "0.001484512502446" "0.0187019654957132" "0.0231071939503579" "0" "0" "0" "0.00201035387816725" "0" "0" "0.00953592588719113" "0.00138765509743244" "0" "0" "0" "0" "0" "0" "0.0113058831652482" "0" "0.00286673795443663" "0.00281583805544216" "0.00101524187005183" "0" "0.00585455247468101" "0.00252414095266222" "0.000272596173342564"
"MALINKE.nolocal.5" "multiple-dates" "17.5812398779225" "0.13" "0.916275484500942" "0.999932518716948" "0.999992609093624" "GBR" "AKANS" "0.27" "AKANS" "AKANS" "6.99670348174653" "54.539112946719" "0.458341377077607" "0.22" "MOSSI" "AKANS" "0.08" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0646816040239905" "0.477796235950223" "0.125940053738134" "0.0415695759437469" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0138161177411501" "0.061949735647051" "0.16515040171045" "0.018291418163285" "0" "0.0108930498146211" "0" "0.00472409210169464" "0" "0" "0.00445672660180039" "0.0107309885638528"
"MALINKE.nolocal.6" "multiple-dates" "17.5812398779225" "0.13" "0.916275484500942" "0.999932518716948" "0.999992609093624" "GBR" "AKANS" "0.27" "AKANS" "AKANS" "6.99670348174653" "54.539112946719" "0.458341377077607" "0.22" "MOSSI" "AKANS" "0.08" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.249382013863603" "0.196129079329769" "0.157893767593492" "0.138855036118362" "0" "0.0183632514447619" "0.0238365694938936" "0.0260338438958439" "0" "0.00473552425339776" "0.00972833524288897" "0" "0.00840243963007022" "0" "0" "0.0139789429422566" "0" "0" "0.0123747690883463" "0.0244055475931675" "0.0205528992933319" "0" "0" "0" "0.00438106950939479" "0" "0.038182728637679" "0" "0.00735231884572192" "0" "0.0178152985683066" "0.017221846012411" "0" "0" "0.000573677879954018" "0" "0.009801040763347" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MALINKE.nolocal.7" "multiple-dates" "17.5812398779225" "0.13" "0.916275484500942" "0.999932518716948" "0.999992609093624" "GBR" "AKANS" "0.27" "AKANS" "AKANS" "6.99670348174653" "54.539112946719" "0.458341377077607" "0.22" "MOSSI" "AKANS" "0.08" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.246176345227513" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0878564506584072" "0" "0.66596720411408" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MALINKE.nolocal.8" "multiple-dates" "17.5812398779225" "0.13" "0.916275484500942" "0.999932518716948" "0.999992609093624" "GBR" "AKANS" "0.27" "AKANS" "AKANS" "6.99670348174653" "54.539112946719" "0.458341377077607" "0.22" "MOSSI" "AKANS" "0.08" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.234785149898428" "0.263097931694131" "0.171040055640056" "0.0763987459327361" "0.0279203681938116" "0.0198141069474" "0.0160667795446976" "0.0163617419088583" "0" "0.00163677626874042" "0.00833550084186722" "0.000616415867553002" "0.00269441900207685" "0" "0" "0.00733479454840157" "0" "0" "0.0101053224891013" "0.0329302385965066" "0.0199474070264068" "0" "0" "0" "0.0167902865829083" "0" "0.0352567541544502" "0" "0" "0" "0.0116230791505508" "0.0186343700273265" "0" "0" "0.000514649819380328" "0" "0.0080951058646121" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MALINKE.nolocalnowest.1" "multiple-dates" "16.8909844008666" "0.16" "0.913119635364328" "0.999837096090347" "0.999989542040333" "GBR" "MALAWI" "0.09" "ANUAK" "MALAWI" "8.26410495472418" "66.8260625526439" "0.479504135577353" "0.19" "GBR" "MALAWI" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0253678146951631" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.328083224828661" "0" "0.20149630824949" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0397684729492095" "0" "0.405284179277476" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MALINKE.nolocalnowest.2" "multiple-dates" "16.8909844008666" "0.16" "0.913119635364328" "0.999837096090347" "0.999989542040333" "GBR" "MALAWI" "0.09" "ANUAK" "MALAWI" "8.26410495472418" "66.8260625526439" "0.479504135577353" "0.19" "GBR" "MALAWI" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.117202740778907" "0" "0.0688695900132059" "0" "0" "0" "0.0192522637852455" "0" "0" "0" "0.431595858280888" "0" "0.118972608575506" "0" "0.10381981481726" "0" "0.0573576763788294" "0.033254021780675" "0" "0.00828880261398853" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0133838076850981" "0" "0.0171334399273595" "0.0108693753630374" "0"
"MALINKE.nolocalnowest.3" "multiple-dates" "16.8909844008666" "0.16" "0.913119635364328" "0.999837096090347" "0.999989542040333" "GBR" "MALAWI" "0.09" "ANUAK" "MALAWI" "8.26410495472418" "66.8260625526439" "0.479504135577353" "0.19" "GBR" "MALAWI" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0767226725918333" "0" "0" "0" "0" "0" "0" "0.0652318765407763" "0" "0" "0" "0" "0.0362642287598699" "0.0107557699457939" "0" "0" "0" "0.485120042898905" "0.115644822001304" "0.148788945423182" "0" "0" "0" "0.0410912323995198" "0.0107853106791873" "0" "0" "0" "0" "0" "0" "0" "0" "0.00959509875962942" "0" "0" "0" "0" "0" "0" "0" "0"
"MALINKE.nolocalnowest.4" "multiple-dates" "16.8909844008666" "0.16" "0.913119635364328" "0.999837096090347" "0.999989542040333" "GBR" "MALAWI" "0.09" "ANUAK" "MALAWI" "8.26410495472418" "66.8260625526439" "0.479504135577353" "0.19" "GBR" "MALAWI" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.117406854158905" "0" "0.106692744548556" "0" "0" "0" "7.89983941758864e-05" "0" "0" "0" "0.454390649861182" "0.0105379589623197" "0.149033881744717" "0" "0.0652279231553268" "0" "0.0530455465885371" "0.00292639878927799" "0" "0.00427939575018084" "0" "0" "0" "0" "0" "0" "0.0105037021871801" "0" "0.001252305897608" "0.004022169257707" "0.00637419960181891" "0" "0.00661867159674758" "0" "0.00760859950575986"
"MALINKE.nolocalnowest.5" "multiple-dates" "16.8909844008666" "0.16" "0.913119635364328" "0.999837096090347" "0.999989542040333" "GBR" "MALAWI" "0.09" "ANUAK" "MALAWI" "8.26410495472418" "66.8260625526439" "0.479504135577353" "0.19" "GBR" "MALAWI" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.433537412184776" "0" "0.248534197040096" "0" "0" "0" "0.0116199331375288" "0" "0" "0" "0" "0" "0" "0.023066976818128" "0" "0.28324148081947" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MALINKE.nolocalnowest.6" "multiple-dates" "16.8909844008666" "0.16" "0.913119635364328" "0.999837096090347" "0.999989542040333" "GBR" "MALAWI" "0.09" "ANUAK" "MALAWI" "8.26410495472418" "66.8260625526439" "0.479504135577353" "0.19" "GBR" "MALAWI" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.126801536748977" "0" "0.0860494320009694" "0" "0" "0" "0.0260057987500024" "0" "0" "0" "0.427879512714425" "0" "0.114411849657138" "0" "0.104349072356442" "0" "0.0403862820922028" "0.0252858347414518" "0" "0.0144509539003403" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00985312361081508" "0" "0.0145980223845699" "0.00992858104266617" "0"
"MALINKE.nolocalnowest.7" "multiple-dates" "16.8909844008666" "0.16" "0.913119635364328" "0.999837096090347" "0.999989542040333" "GBR" "MALAWI" "0.09" "ANUAK" "MALAWI" "8.26410495472418" "66.8260625526439" "0.479504135577353" "0.19" "GBR" "MALAWI" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0637932826698798" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.217499736047372" "0" "0.167739127429953" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0531940807930195" "0" "0.497773773059776" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"MALINKE.nolocalnowest.8" "multiple-dates" "16.8909844008666" "0.16" "0.913119635364328" "0.999837096090347" "0.999989542040333" "GBR" "MALAWI" "0.09" "ANUAK" "MALAWI" "8.26410495472418" "66.8260625526439" "0.479504135577353" "0.19" "GBR" "MALAWI" "0.14" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.109303299717381" "0" "0.0590380399649698" "0" "0" "0" "0.0159258026111012" "0" "0" "0" "0.439539061879474" "0" "0.125075759393124" "0" "0.0982813737296262" "0" "0.0688887069468495" "0.0343179721434403" "0" "0.00583850072183684" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0144778388067837" "0" "0.0182140214788591" "0.0110996226065552" "0"
"SERERE.nolocal.1" "multiple-dates" "30.6772346818536" "0.13" "0.888423822298867" "0.999957749590896" "0.999994593577905" "GBR" "AKANS" "0.4" "YRI" "AKANS" "10.8804704621768" "91.8197949193119" "0.38690889077191" "0.2" "MOSSI" "AKANS" "0.07" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.405452676666687" "0" "0.0466391704943466" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0468061322805105" "0" "0.501102020558456" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SERERE.nolocal.2" "multiple-dates" "30.6772346818536" "0.13" "0.888423822298867" "0.999957749590896" "0.999994593577905" "GBR" "AKANS" "0.4" "YRI" "AKANS" "10.8804704621768" "91.8197949193119" "0.38690889077191" "0.2" "MOSSI" "AKANS" "0.07" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.206582094450169" "0.204158391220556" "0.136514106860765" "0.0667510588356778" "0.0360299520483676" "0.0619665080949027" "0.0237664318803712" "0.0188846002149602" "0" "0.002522586069947" "0.00882183657105669" "0.00833952718012473" "0.00468448536757779" "0" "0" "0.0112604301668249" "0" "0.0119558612876772" "0.0112611836568906" "0.0319830283782162" "0.0197932716072576" "0" "0" "0" "0.058284142727205" "0" "0.0376183977325374" "0" "0" "0" "0.00835365489676642" "0.0150025696151045" "0" "0" "0.00473613962691108" "0" "0.00671366496464077" "0" "0" "0" "0" "0" "0" "0" "0.00401607654549204" "0" "0" "0" "0"
"SERERE.nolocal.3" "multiple-dates" "30.6772346818536" "0.13" "0.888423822298867" "0.999957749590896" "0.999994593577905" "GBR" "AKANS" "0.4" "YRI" "AKANS" "10.8804704621768" "91.8197949193119" "0.38690889077191" "0.2" "MOSSI" "AKANS" "0.07" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0955869923313028" "0.325783972794879" "0.144305526339373" "0.00601934447482675" "0" "0.0878855091496486" "0" "0" "0" "0" "0.00468581262499252" "0" "0" "0" "0" "0.000509176195566307" "0" "0.0211527112253812" "0.00826028264160756" "0" "0.0115718253886044" "0" "0" "0" "0.134220576386367" "0" "0.0633364986248482" "0" "0.0408520632232022" "0" "0" "0" "0.00374416045879116" "0" "0" "0" "0.00622537876997143" "0" "0" "0" "0.0274905525768531" "0" "0" "0" "0" "0.0108274665065187" "0" "0.00610919030953419" "0.001432959977732"
"SERERE.nolocal.4" "multiple-dates" "30.6772346818536" "0.13" "0.888423822298867" "0.999957749590896" "0.999994593577905" "GBR" "AKANS" "0.4" "YRI" "AKANS" "10.8804704621768" "91.8197949193119" "0.38690889077191" "0.2" "MOSSI" "AKANS" "0.07" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.294951987520885" "0.22672342322197" "0.0537877941009998" "0" "0.145149208147511" "0.0234891340165772" "0.0472622537598356" "0.0228207009424726" "0" "0.0104806776700081" "0" "0.0122858606874782" "0.0108449103443629" "0" "0" "0.00704219111692523" "0" "0" "0.000762010721134458" "0.029065407513919" "0.00385273995554185" "0" "0.0104625333932965" "0.00206444742575069" "0" "0.0529110419554654" "0" "0" "0" "0" "0.012327540920611" "0" "0" "0" "0.00109794761748859" "0" "0" "0" "0" "0" "0.0180202600724646" "0" "0.0048756586312476" "0.00440401108696313" "0.00279913891900851" "0" "0.00251912025808347" "0" "0"
"SERERE.nolocal.5" "multiple-dates" "30.6772346818536" "0.13" "0.888423822298867" "0.999957749590896" "0.999994593577905" "GBR" "AKANS" "0.4" "YRI" "AKANS" "10.8804704621768" "91.8197949193119" "0.38690889077191" "0.2" "MOSSI" "AKANS" "0.07" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.217970459008665" "0.368335160730809" "0.126648888931772" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.015408843585534" "0" "0.11800661201536" "0.146219787815594" "0" "0.00741024791226644" "0" "0" "0" "0" "0" "0"
"SERERE.nolocal.6" "multiple-dates" "30.6772346818536" "0.13" "0.888423822298867" "0.999957749590896" "0.999994593577905" "GBR" "AKANS" "0.4" "YRI" "AKANS" "10.8804704621768" "91.8197949193119" "0.38690889077191" "0.2" "MOSSI" "AKANS" "0.07" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.186661033005281" "0.221917055024082" "0.0917848021626911" "0.0429158961880853" "0.0913038821959731" "0.0759582884607523" "0.0296767613063272" "0.0258822645440863" "0" "0.00446226587026933" "0.00806394363878503" "0.0133610647199334" "0.00866709554785707" "0" "0.0050235642551831" "0.0161662494094166" "0" "0.0189456764124493" "0.00972936241813011" "0.0263654775612275" "0.0170388582187255" "0" "0" "0" "0.0251157832388977" "0" "0.0289806292740839" "0" "0" "0" "0.0140058567636787" "0.0105041727853521" "0" "0" "0.00687201039419858" "0" "0.00652049986978336" "0" "0" "0" "0" "0" "0" "0" "0.0120957106418723" "0" "0.00112747211030167" "0.0008543239825759" "0"
"SERERE.nolocal.7" "multiple-dates" "30.6772346818536" "0.13" "0.888423822298867" "0.999957749590896" "0.999994593577905" "GBR" "AKANS" "0.4" "YRI" "AKANS" "10.8804704621768" "91.8197949193119" "0.38690889077191" "0.2" "MOSSI" "AKANS" "0.07" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0320395485083191" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.108899446781524" "0" "0.859061004710157" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SERERE.nolocal.8" "multiple-dates" "30.6772346818536" "0.13" "0.888423822298867" "0.999957749590896" "0.999994593577905" "GBR" "AKANS" "0.4" "YRI" "AKANS" "10.8804704621768" "91.8197949193119" "0.38690889077191" "0.2" "MOSSI" "AKANS" "0.07" "GBR" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.205703861341214" "0.251811875437059" "0.120473682589745" "0.0426756003731695" "0.0527636306120735" "0.0633085567815676" "0.0215763471214358" "0.0154829974836231" "0" "0.00203502550533411" "0.00748371123957768" "0.00807379521625895" "0.00389667716959617" "0" "0.0028263833845293" "0.00917771677655464" "0" "0.0118546988712339" "0.00967073057250888" "0.0276321924136834" "0.0163587298137949" "0" "0" "0" "0.0626870450897486" "0" "0.0335227090431675" "0" "0" "0" "0.00580408168315029" "0.0120744167362664" "0" "0" "0.00362193214164423" "0" "0.00488553909179481" "0" "0" "0" "0" "0" "0" "0" "0.00459806351126852" "0" "0" "0" "0"
"SERERE.nolocalnowest.1" "multiple-dates" "30.4860774678259" "0.15" "0.88732694912646" "0.999976196904888" "0.999998412811548" "GBR" "MALAWI" "0.24" "MALAWI" "ANUAK" "8.62549492515857" "87.6439063534992" "0.354907360265549" "0.22" "ANUAK" "MALAWI" "0.11" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.161066657100617" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0346191179862133" "0" "0" "0" "0" "0.198906930404494" "0" "0.109383095547914" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.496024198960762" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SERERE.nolocalnowest.2" "multiple-dates" "30.4860774678259" "0.15" "0.88732694912646" "0.999976196904888" "0.999998412811548" "GBR" "MALAWI" "0.24" "MALAWI" "ANUAK" "8.62549492515857" "87.6439063534992" "0.354907360265549" "0.22" "ANUAK" "MALAWI" "0.11" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.109951039167038" "0" "0.11233536532558" "0" "0" "0" "0.0244004824172732" "0" "0" "0.01050356817076" "0.396617192905136" "0" "0.145030190204903" "0" "0.0661859057257153" "0" "0.0568233480717633" "0.032576981884874" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.015281988640911" "0" "0.0180831859523943" "0.0122107515336521" "0"
"SERERE.nolocalnowest.3" "multiple-dates" "30.4860774678259" "0.15" "0.88732694912646" "0.999976196904888" "0.999998412811548" "GBR" "MALAWI" "0.24" "MALAWI" "ANUAK" "8.62549492515857" "87.6439063534992" "0.354907360265549" "0.22" "ANUAK" "MALAWI" "0.11" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.166533695642952" "0" "0.0844996911750551" "0" "0" "0.0153116803991331" "0.00533007431896045" "0" "0" "0" "0.41579277832094" "0" "0.106111978736655" "0" "0.0805055388863673" "0" "0.0540694452433368" "0.0100418302970234" "0" "0" "0" "0" "0" "0.0437044610959056" "0" "0" "0" "0" "0" "0" "0.00500829949108109" "0" "0" "0.0130905263925908" "0"
"SERERE.nolocalnowest.4" "multiple-dates" "30.4860774678259" "0.15" "0.88732694912646" "0.999976196904888" "0.999998412811548" "GBR" "MALAWI" "0.24" "MALAWI" "ANUAK" "8.62549492515857" "87.6439063534992" "0.354907360265549" "0.22" "ANUAK" "MALAWI" "0.11" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.107154631440737" "0" "0.0734130447158719" "0" "0" "0" "0.00345219756361446" "0" "0" "0.00950458402351388" "0.465147355586673" "0.0339193131544224" "0.15962830521543" "0" "0.0375890561721863" "0" "0.0471816529672725" "0.00265948243661277" "0" "0.00655202773009377" "0" "0" "0" "0" "0" "0" "0.0277110712692693" "0" "0.0035979353196245" "0.000519351517106645" "0" "0" "0.0143393369889137" "0" "0.00763065389865758"
"SERERE.nolocalnowest.5" "multiple-dates" "30.4860774678259" "0.15" "0.88732694912646" "0.999976196904888" "0.999998412811548" "GBR" "MALAWI" "0.24" "MALAWI" "ANUAK" "8.62549492515857" "87.6439063534992" "0.354907360265549" "0.22" "ANUAK" "MALAWI" "0.11" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00218932908899579" "0" "0" "0" "0" "0" "0" "0.040271376303631" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.457418144479771" "0" "0.221574714280887" "0" "0" "0" "0.0267194190013129" "0" "0" "0" "0" "0" "0" "0" "0" "0.2110976827783" "0.0407293340671025" "0" "0" "0" "0" "0" "0" "0" "0"
"SERERE.nolocalnowest.6" "multiple-dates" "30.4860774678259" "0.15" "0.88732694912646" "0.999976196904888" "0.999998412811548" "GBR" "MALAWI" "0.24" "MALAWI" "ANUAK" "8.62549492515857" "87.6439063534992" "0.354907360265549" "0.22" "ANUAK" "MALAWI" "0.11" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.135954630481433" "0" "0.0596278937337264" "0" "0" "0" "0.0387631381122765" "0" "0" "0.052078965894398" "0.418756714436021" "0" "0.133367071101657" "0" "0.0561961057739575" "0" "0.0474285717244546" "0.0227681008101792" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0120376864074696" "0" "0.00518148453705666" "0.0178396369873699" "0"
"SERERE.nolocalnowest.7" "multiple-dates" "30.4860774678259" "0.15" "0.88732694912646" "0.999976196904888" "0.999998412811548" "GBR" "MALAWI" "0.24" "MALAWI" "ANUAK" "8.62549492515857" "87.6439063534992" "0.354907360265549" "0.22" "ANUAK" "MALAWI" "0.11" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.220644210247106" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0922970262552051" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.687058763497689" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"SERERE.nolocalnowest.8" "multiple-dates" "30.4860774678259" "0.15" "0.88732694912646" "0.999976196904888" "0.999998412811548" "GBR" "MALAWI" "0.24" "MALAWI" "ANUAK" "8.62549492515857" "87.6439063534992" "0.354907360265549" "0.22" "ANUAK" "MALAWI" "0.11" "GBR" "MALAWI" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.100073063887732" "0" "0.112875687260632" "0" "0" "0" "0.0178531588899532" "0" "0" "0" "0.411331412456883" "0" "0.154974008693618" "0" "0.0655626799550121" "0" "0.0643478232718914" "0.0315096642600179" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0136735644719135" "0" "0.0181990978548285" "0.00959983899751913" "0"
"MANJAGO.nolocal.1" "multiple-dates" "6.34575722259076" "0.2" "0.771726435488474" "0.985240228174052" "0.999670565642559" "YRI" "AKANS" "0.37" "AKANS" "AKANS" "1.04003065777513" "52.9198204536921" "0.50691806921371" "0.25" "MOSSI" "AKANS" "0.21" "AKANS" "AKANS" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.146598040577999" "0.27263774871165" "0.129981227727943" "0" "0.00703874134595138" "0.111057621866518" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0210174297370425" "0.00324068146521465" "0" "0" "0" "0.00706922920017082" "0.0112560509359244" "0.0831937456407828" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.000254483104227053" "0" "0" "0.176987523746314" "0.0106024210524002" "0" "0" "0.0059011252325903" "0" "0" "0.00777316491175787" "0.00539076474351471"
