"pop" "a" "bootstrap.num" "date1.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"1397" "MALAWIJOLA100g90p" "main" 2 47.74356 0.8021336 0.7026801
"1398" "MALAWIJOLA100g90p" "main" 3 44.59412 0.8203655 0.6950437
"1399" "MALAWIJOLA100g90p" "main" 4 36.69915 0.7899151 0.6650799
"1400" "MALAWIJOLA100g90p" "main" 5 44.20816 0.7799277 0.6622221
"1401" "MALAWIJOLA100g95p" "main" 1 14.51788 0.7308341 0.4666311
"1402" "MALAWIJOLA100g95p" "main" 2 11.47424 0.7788009 0.497682
"1403" "MALAWIJOLA100g95p" "main" 3 16.52539 0.7289649 0.4783241
"1404" "MALAWIJOLA100g95p" "main" 4 15.60481 0.7341854 0.4506113
"1405" "MALAWIJOLA100g95p" "main" 5 21.85002 0.7491481 0.5205893
"1406" "MALAWIJOLA100g95p" "main" 1 16.06158 0.7235365 0.4593935
"1407" "MALAWIJOLA100g95p" "main" 2 23.69429 0.738697 0.5868928
"1408" "MALAWIJOLA100g95p" "main" 3 19.74005 0.6837648 0.3980283
"1409" "MALAWIJOLA100g95p" "main" 4 16.31838 0.6972987 0.4493782
"1410" "MALAWIJOLA100g95p" "main" 5 27.3309 0.707275 0.6031255
"1411" "MALAWIJOLA100g95p" "main" 1 13.1 0.7608488 0.5129306
"1412" "MALAWIJOLA100g95p" "main" 2 14.71238 0.7440075 0.4603811
"1413" "MALAWIJOLA100g95p" "main" 3 18.12219 0.6784456 0.5296055
"1414" "MALAWIJOLA100g95p" "main" 4 13.38005 0.7500028 0.4835653
"1415" "MALAWIJOLA100g95p" "main" 5 19.68305 0.6946332 0.5044163
"1416" "MALAWIJOLA100g95p" "main" 1 20.489 0.6988844 0.5668023
"1417" "MALAWIJOLA100g95p" "main" 2 16.8385 0.709433 0.4721879
"1418" "MALAWIJOLA100g95p" "main" 3 23.00899 0.6797419 0.5627076
"1419" "MALAWIJOLA100g95p" "main" 4 14.08533 0.7596203 0.5044278
"1420" "MALAWIJOLA100g95p" "main" 5 16.11277 0.7026618 0.4634587
"1421" "MALAWIJOLA100g95p" "main" 1 15.2047 0.7087463 0.5161941
"1422" "MALAWIJOLA100g95p" "main" 2 16.94356 0.7151545 0.4449096
"1423" "MALAWIJOLA100g95p" "main" 3 21.91024 0.7029157 0.5396807
"1424" "MALAWIJOLA100g95p" "main" 4 21.31198 0.667915 0.5723934
"1425" "MALAWIJOLA100g95p" "main" 5 23.50635 0.67769 0.6226425
"1426" "MALAWIJOLA100g95p" "main" 1 16.89098 0.7035263 0.4668843
"1427" "MALAWIJOLA100g95p" "main" 2 22.51718 0.6834134 0.5445233
"1428" "MALAWIJOLA100g95p" "main" 3 26.61445 0.7188961 0.6732525
"1429" "MALAWIJOLA100g95p" "main" 4 16.42171 0.6893503 0.5044413
"1430" "MALAWIJOLA100g95p" "main" 5 20.14151 0.6617813 0.5078539
"1431" "MALAWIJOLA100g95p" "main" 1 22.51718 0.7424087 0.5643917
"1432" "MALAWIJOLA100g95p" "main" 2 16.11277 0.6957641 0.489527
"1433" "MALAWIJOLA100g95p" "main" 3 14.13304 0.7448102 0.5007282
"1434" "MALAWIJOLA100g95p" "main" 4 15.2047 0.720909 0.4778808
"1435" "MALAWIJOLA100g95p" "main" 5 36.48946 0.7023274 0.6203948
"1436" "MALAWIJOLA100g95p" "main" 1 13.19528 0.7562421 0.5443768
"1437" "MALAWIJOLA100g95p" "main" 2 20.31487 0.6667949 0.5558458
"1438" "MALAWIJOLA100g95p" "main" 3 15.45412 0.7190682 0.4686832
"1439" "MALAWIJOLA100g95p" "main" 4 22.09141 0.7059491 0.6483843
"1440" "MALAWIJOLA100g95p" "main" 5 19.5693 0.6848185 0.5470364
"1441" "MALAWIJOLA100g95p" "main" 1 12.82656 0.7477822 0.5007531
"1442" "MALAWIJOLA100g95p" "main" 2 29.72762 0.7154809 0.6064319
"1443" "MALAWIJOLA100g95p" "main" 3 13.84807 0.762669 0.4515526
"1444" "MALAWIJOLA100g95p" "main" 4 15.10554 0.6887064 0.4253281
"1445" "MALAWIJOLA100g95p" "main" 5 16.52539 0.7157718 0.5050393
"1446" "MALAWIJOLA100g95p" "main" 1 14.18084 0.7278645 0.4951517
"1447" "MALAWIJOLA100g95p" "main" 2 25.03856 0.6839749 0.5894552
"1448" "MALAWIJOLA100g95p" "main" 3 17.52762 0.7209079 0.5119009
"1449" "MALAWIJOLA100g95p" "main" 4 12.89463 0.7689225 0.4837927
"1450" "MALAWIJOLA100g95p" "main" 5 14.37291 0.7525515 0.4696291
"1451" "MALAWIJOLA100g95p" "main" 1 14.71238 0.7540564 0.47713
"1452" "MALAWIJOLA100g95p" "main" 2 16.62941 0.719019 0.4648362
"1453" "MALAWIJOLA100g95p" "main" 3 29.3521 0.7242753 0.6460532
"1454" "MALAWIJOLA100g95p" "main" 4 15.80695 0.7397272 0.4977023
"1455" "MALAWIJOLA100g95p" "main" 5 16.62941 0.7117779 0.4829621
"1456" "MALAWIJOLA100g95p" "main" 1 12.86057 0.7422077 0.4792155
"1457" "MALAWIJOLA100g95p" "main" 2 17.58124 0.7106258 0.4840654
"1458" "MALAWIJOLA100g95p" "main" 3 23.56891 0.7037479 0.5339583
"1459" "MALAWIJOLA100g95p" "main" 4 16.52539 0.6793797 0.513248
"1460" "MALAWIJOLA100g95p" "main" 5 17.74261 0.7025628 0.492812
"1461" "MALAWIJOLA100g95p" "main" 1 32.32701 0.7357856 0.6629642
"1462" "MALAWIJOLA100g95p" "main" 2 15.25441 0.732022 0.4838969
"1463" "MALAWIJOLA100g95p" "main" 3 21.91024 0.6852867 0.5548233
"1464" "MALAWIJOLA100g95p" "main" 4 23.07085 0.7480179 0.5561355
"1465" "MALAWIJOLA100g95p" "main" 5 19.06174 0.6717245 0.4958582
"1466" "MALAWIJOLA100g95p" "main" 1 14.81015 0.7379952 0.4466492
"1467" "MALAWIJOLA100g95p" "main" 2 17.26084 0.7130956 0.4708774
"1468" "MALAWIJOLA100g95p" "main" 3 22.51718 0.6629619 0.6419786
"1469" "MALAWIJOLA100g95p" "main" 4 21.19337 0.6742512 0.6204325
"1470" "MALAWIJOLA100g95p" "main" 5 20.7224 0.6921956 0.5437752
"1471" "MALAWIJOLA100g95p" "main" 1 16.73378 0.7248747 0.4847652
"1472" "MALAWIJOLA100g95p" "main" 2 16.8385 0.7453649 0.4705544
"1473" "MALAWIJOLA100g95p" "main" 3 23.25697 0.7016038 0.569352
"1474" "MALAWIJOLA100g95p" "main" 4 15.50427 0.7116171 0.5229472
"1475" "MALAWIJOLA100g95p" "main" 5 13.19528 0.75535 0.5131605
"1476" "MALAWIJOLA100g95p" "main" 1 17.68874 0.7010294 0.4998892
"1477" "MALAWIJOLA100g95p" "main" 2 18.341 0.6683726 0.5287734
"1478" "MALAWIJOLA100g95p" "main" 3 29.11866 0.7276414 0.5223335
"1479" "MALAWIJOLA100g95p" "main" 4 13.30713 0.7675511 0.45548
"1480" "MALAWIJOLA100g95p" "main" 5 16.8385 0.7301932 0.4676497
"1481" "MALAWIJOLA100g95p" "main" 1 27.69284 0.7216212 0.6447835
"1482" "MALAWIJOLA100g95p" "main" 2 16.31838 0.7160317 0.4587737
"1483" "MALAWIJOLA100g95p" "main" 3 19.79714 0.6831532 0.5277117
"1484" "MALAWIJOLA100g95p" "main" 4 23.75711 0.7096845 0.5889402
"1485" "MALAWIJOLA100g95p" "main" 5 18.341 0.6863683 0.5360686
"1486" "MALAWIJOLA100g95p" "main" 1 20.83962 0.702241 0.5394923
"1487" "MALAWIJOLA100g95p" "main" 2 10.50625 0.7945978 0.5653639
"1488" "MALAWIJOLA100g95p" "main" 3 19.96894 0.6892892 0.5018265
"1489" "MALAWIJOLA100g95p" "main" 4 18.72727 0.6882362 0.4608607
"1490" "MALAWIJOLA100g95p" "main" 5 24.48178 0.7329365 0.6059879
"1491" "MALAWIJOLA100g95p" "main" 1 21.31198 0.6794562 0.564115
"1492" "MALAWIJOLA100g95p" "main" 2 23.50635 0.6905076 0.568258
"1493" "MALAWIJOLA100g95p" "main" 3 11.99221 0.7551783 0.5030591
"1494" "MALAWIJOLA100g95p" "main" 4 26.79264 0.7017768 0.6330305
"1495" "MALAWIJOLA100g95p" "main" 5 12.7926 0.7766328 0.4809009
"1496" "MALAWIJOLA100g95p" "main" 1 18.89411 0.6732152 0.6023016
"1497" "MALAWIJOLA100g95p" "main" 2 28.88618 0.6789495 0.5859877
"1498" "MALAWIJOLA100g95p" "main" 3 31.25441 0.7420989 0.6562906
"1499" "MALAWIJOLA100g95p" "main" 4 16.42171 0.7028014 0.5059139
"1500" "MALAWIJOLA100g95p" "main" 5 15.80695 0.7227668 0.4457548
"1501" "JOLAMALAWI100g80p" "main" 1 8.60166 0.7331365 0.4309299
"1502" "JOLAMALAWI100g80p" "main" 2 8.766016 0.7436295 0.462425
"1503" "JOLAMALAWI100g80p" "main" 3 7.498557 0.7475021 0.4737132
"1504" "JOLAMALAWI100g80p" "main" 4 8.119141 0.7613192 0.4105852
"1505" "JOLAMALAWI100g80p" "main" 5 7.053077 0.7720131 0.3741711
"1506" "JOLAMALAWI100g80p" "main" 1 10.11428 0.7091669 0.4040258
"1507" "JOLAMALAWI100g80p" "main" 2 7.498557 0.7476527 0.3983886
"1508" "JOLAMALAWI100g80p" "main" 3 7.652441 0.7560397 0.4419511
"1509" "JOLAMALAWI100g80p" "main" 4 8.412134 0.7575688 0.3898459
"1510" "JOLAMALAWI100g80p" "main" 5 8.278223 0.765669 0.4522583
"1511" "JOLAMALAWI100g80p" "main" 1 7.909766 0.7380599 0.3986455
"1512" "JOLAMALAWI100g80p" "main" 2 7.961816 0.7499363 0.425653
"1513" "JOLAMALAWI100g80p" "main" 3 7.832056 0.7428653 0.4354695
"1514" "JOLAMALAWI100g80p" "main" 4 8.821191 0.7437274 0.3804528
"1515" "JOLAMALAWI100g80p" "main" 5 7.80625 0.7429277 0.4070136
"1516" "JOLAMALAWI100g80p" "main" 1 7.348306 0.7403611 0.4314583
"1517" "JOLAMALAWI100g80p" "main" 2 8.766016 0.7336762 0.407156
"1518" "JOLAMALAWI100g80p" "main" 3 7.423212 0.7688943 0.4136157
"1519" "JOLAMALAWI100g80p" "main" 4 7.754785 0.7365413 0.4329165
"1520" "JOLAMALAWI100g80p" "main" 5 7.80625 0.7292762 0.4605113
"1521" "JOLAMALAWI100g80p" "main" 1 9.1 0.7621298 0.3737808
"1522" "JOLAMALAWI100g80p" "main" 2 9.128149 0.7204863 0.3669235
"1523" "JOLAMALAWI100g80p" "main" 3 8.439063 0.74586 0.4112164
"1524" "JOLAMALAWI100g80p" "main" 4 7.498557 0.7648219 0.4073263
"1525" "JOLAMALAWI100g80p" "main" 5 9.184595 0.7417246 0.4322939
"1526" "JOLAMALAWI100g80p" "main" 1 8.092798 0.7660903 0.4506944
"1527" "JOLAMALAWI100g80p" "main" 2 8.251587 0.7130758 0.4639167
"1528" "JOLAMALAWI100g80p" "main" 3 8.848853 0.7400448 0.3997558
"1529" "JOLAMALAWI100g80p" "main" 4 7.498557 0.738945 0.4809121
"1530" "JOLAMALAWI100g80p" "main" 5 8.014063 0.7604316 0.3691615
"1531" "JOLAMALAWI100g80p" "main" 1 7.754785 0.7591969 0.404264
"1532" "JOLAMALAWI100g80p" "main" 2 8.278223 0.7384802 0.436919
"1533" "JOLAMALAWI100g80p" "main" 3 8.331641 0.7411026 0.4404507
"1534" "JOLAMALAWI100g80p" "main" 4 8.171973 0.7364423 0.3700353
"1535" "JOLAMALAWI100g80p" "main" 5 6.908099 0.7540161 0.4254265
"1536" "JOLAMALAWI100g80p" "main" 1 8.959985 0.7487878 0.4051544
"1537" "JOLAMALAWI100g80p" "main" 2 7.883813 0.7492912 0.4369863
"1538" "JOLAMALAWI100g80p" "main" 3 8.014063 0.7397045 0.4523808
"1539" "JOLAMALAWI100g80p" "main" 4 8.493066 0.7512817 0.4159292
"1540" "JOLAMALAWI100g80p" "main" 5 8.876562 0.7382306 0.4328758
"1541" "JOLAMALAWI100g80p" "main" 1 7.442007 0.7538549 0.4674791
"1542" "JOLAMALAWI100g80p" "main" 2 8.547266 0.7542183 0.3881971
"1543" "JOLAMALAWI100g80p" "main" 3 6.277442 0.7712256 0.3987171
"1544" "JOLAMALAWI100g80p" "main" 4 8.198462 0.74562 0.436776
"1545" "JOLAMALAWI100g80p" "main" 5 8.358423 0.7240933 0.4164645
"1546" "JOLAMALAWI100g80p" "main" 1 7.754785 0.7271774 0.419526
"1547" "JOLAMALAWI100g80p" "main" 2 7.85791 0.7202373 0.4333241
"1548" "JOLAMALAWI100g80p" "main" 3 7.80625 0.7741568 0.4363489
"1549" "JOLAMALAWI100g80p" "main" 4 8.65625 0.7183512 0.3658144
"1550" "JOLAMALAWI100g80p" "main" 5 8.766016 0.7514628 0.3920537
"1551" "JOLAMALAWI100g80p" "main" 1 7.780493 0.7412102 0.4153594
"1552" "JOLAMALAWI100g80p" "main" 2 8.65625 0.7489012 0.4390582
"1553" "JOLAMALAWI100g80p" "main" 3 8.987891 0.7686322 0.5049095
"1554" "JOLAMALAWI100g80p" "main" 4 7.909766 0.7512893 0.3943189
"1555" "JOLAMALAWI100g80p" "main" 5 7.729126 0.739015 0.4430101
"1556" "JOLAMALAWI100g80p" "main" 1 9.326563 0.7366821 0.4094837
"1557" "JOLAMALAWI100g80p" "main" 2 7.236772 0.7376938 0.4122995
"1558" "JOLAMALAWI100g80p" "main" 3 8.304907 0.7492923 0.4667575
"1559" "JOLAMALAWI100g80p" "main" 4 7.574341 0.763126 0.4304734
"1560" "JOLAMALAWI100g80p" "main" 5 8.278223 0.7567147 0.4198699
"1561" "JOLAMALAWI100g80p" "main" 1 8.60166 0.7600286 0.3846971
"1562" "JOLAMALAWI100g80p" "main" 2 9.847754 0.7239718 0.3766334
"1563" "JOLAMALAWI100g80p" "main" 3 8.711035 0.7165602 0.404027
"1564" "JOLAMALAWI100g80p" "main" 4 8.040259 0.7291137 0.4477096
"1565" "JOLAMALAWI100g80p" "main" 5 8.119141 0.7246037 0.4070553
"1566" "JOLAMALAWI100g80p" "main" 1 8.520142 0.73381 0.423333
"1567" "JOLAMALAWI100g80p" "main" 2 8.493066 0.7410246 0.4319621
"1568" "JOLAMALAWI100g80p" "main" 3 8.358423 0.7325727 0.398116
"1569" "JOLAMALAWI100g80p" "main" 4 7.935767 0.7335676 0.4156528
"1570" "JOLAMALAWI100g80p" "main" 5 8.547266 0.7403228 0.3991725
"1571" "JOLAMALAWI100g80p" "main" 1 7.27384 0.7346296 0.4174098
"1572" "JOLAMALAWI100g80p" "main" 2 6.836268 0.7443173 0.4003395
"1573" "JOLAMALAWI100g80p" "main" 3 8.331641 0.7234149 0.4442735
"1574" "JOLAMALAWI100g80p" "main" 4 7.909766 0.7677798 0.3702959
"1575" "JOLAMALAWI100g80p" "main" 5 9.441016 0.738491 0.3988904
"1576" "JOLAMALAWI100g80p" "main" 1 8.358423 0.7379371 0.4725149
"1577" "JOLAMALAWI100g80p" "main" 2 6.483707 0.7464736 0.4777599
"1578" "JOLAMALAWI100g80p" "main" 3 8.145532 0.7287621 0.4165605
"1579" "JOLAMALAWI100g80p" "main" 4 8.793579 0.7121934 0.4111778
"1580" "JOLAMALAWI100g80p" "main" 5 8.711035 0.7385971 0.4322824
"1581" "JOLAMALAWI100g80p" "main" 1 8.014063 0.7370135 0.4502739
"1582" "JOLAMALAWI100g80p" "main" 2 8.793579 0.7370818 0.4320002
"1583" "JOLAMALAWI100g80p" "main" 3 8.014063 0.7583981 0.3971604
"1584" "JOLAMALAWI100g80p" "main" 4 7.126225 0.7235091 0.4191921
"1585" "JOLAMALAWI100g80p" "main" 5 7.909766 0.7260741 0.4123933
"1586" "JOLAMALAWI100g80p" "main" 1 8.821191 0.7557583 0.3648891
"1587" "JOLAMALAWI100g80p" "main" 2 8.821191 0.7440088 0.4034253
"1588" "JOLAMALAWI100g80p" "main" 3 8.766016 0.7442742 0.4390257
"1589" "JOLAMALAWI100g80p" "main" 4 7.754785 0.7427993 0.3934244
"1590" "JOLAMALAWI100g80p" "main" 5 9.043848 0.7300339 0.4223547
"1591" "JOLAMALAWI100g80p" "main" 1 7.909766 0.7396807 0.4269145
"1592" "JOLAMALAWI100g80p" "main" 2 7.909766 0.7226625 0.429901
"1593" "JOLAMALAWI100g80p" "main" 3 9.61416 0.7328214 0.4434449
"1594" "JOLAMALAWI100g80p" "main" 4 8.358423 0.7333322 0.4400878
"1595" "JOLAMALAWI100g80p" "main" 5 8.547266 0.7342535 0.3610884
"1596" "JOLAMALAWI100g80p" "main" 1 9.1 0.7144218 0.3797921
"1597" "JOLAMALAWI100g80p" "main" 2 8.119141 0.750964 0.4444702
"1598" "JOLAMALAWI100g80p" "main" 3 9.128149 0.7240901 0.4045109
"1599" "JOLAMALAWI100g80p" "main" 4 8.251587 0.7202252 0.4453156
"1600" "JOLAMALAWI100g80p" "main" 5 8.119141 0.7610578 0.421053
"1601" "JOLAMALAWI100g90p" "main" 1 6.518468 0.7465427 0.3309862
"1602" "JOLAMALAWI100g90p" "main" 2 5.942453 0.7460402 0.2733281
"1603" "JOLAMALAWI100g90p" "main" 3 7.46083 0.7035208 0.3018412
"1604" "JOLAMALAWI100g90p" "main" 4 7.199813 0.7206849 0.2934229
"1605" "JOLAMALAWI100g90p" "main" 5 6.175792 0.7400082 0.2999486
"1606" "JOLAMALAWI100g90p" "main" 1 7.236772 0.7562548 0.3259787
"1607" "JOLAMALAWI100g90p" "main" 2 7.574341 0.7038636 0.2863437
"1608" "JOLAMALAWI100g90p" "main" 3 6.345757 0.7595467 0.3372728
"1609" "JOLAMALAWI100g90p" "main" 4 7.909766 0.7203362 0.2762293
"1610" "JOLAMALAWI100g90p" "main" 5 7.574341 0.7387064 0.3798945
"1611" "JOLAMALAWI100g90p" "main" 1 7.089596 0.7477481 0.2472473
"1612" "JOLAMALAWI100g90p" "main" 2 6.998504 0.737143 0.2894213
"1613" "JOLAMALAWI100g90p" "main" 3 7.144581 0.7546509 0.3339771
"1614" "JOLAMALAWI100g90p" "main" 4 6.07513 0.7414811 0.3086569
"1615" "JOLAMALAWI100g90p" "main" 5 5.942453 0.753147 0.2503545
"1616" "JOLAMALAWI100g90p" "main" 1 8.145532 0.7398738 0.2894048
"1617" "JOLAMALAWI100g90p" "main" 2 6.980368 0.7192232 0.2807831
"1618" "JOLAMALAWI100g90p" "main" 3 6.588322 0.7225531 0.3266241
"1619" "JOLAMALAWI100g90p" "main" 4 6.345757 0.7292063 0.3133516
"1620" "JOLAMALAWI100g90p" "main" 5 6.693926 0.7823778 0.3134045
"1621" "JOLAMALAWI100g90p" "main" 1 6.836268 0.7458943 0.2809249
"1622" "JOLAMALAWI100g90p" "main" 2 6.277442 0.7453993 0.2996908
"1623" "JOLAMALAWI100g90p" "main" 3 6.328637 0.758244 0.299364
"1624" "JOLAMALAWI100g90p" "main" 4 6.729346 0.7440476 0.2938537
"1625" "JOLAMALAWI100g90p" "main" 5 7.329649 0.7010167 0.2782756
"1626" "JOLAMALAWI100g90p" "main" 1 7.311018 0.7541491 0.2887487
"1627" "JOLAMALAWI100g90p" "main" 2 7.385704 0.7715337 0.2768737
"1628" "JOLAMALAWI100g90p" "main" 3 7.236772 0.7311731 0.3086943
"1629" "JOLAMALAWI100g90p" "main" 4 9.269629 0.7476228 0.3030527
"1630" "JOLAMALAWI100g90p" "main" 5 6.466367 0.7475094 0.2558619
"1631" "JOLAMALAWI100g90p" "main" 1 6.908099 0.7392912 0.3392574
"1632" "JOLAMALAWI100g90p" "main" 2 6.483707 0.7484029 0.2388306
"1633" "JOLAMALAWI100g90p" "main" 3 6.38008 0.7271337 0.3202077
"1634" "JOLAMALAWI100g90p" "main" 4 5.523388 0.7301397 0.2824668
"1635" "JOLAMALAWI100g90p" "main" 5 6.55334 0.7659483 0.3507519
"1636" "JOLAMALAWI100g90p" "main" 1 5.942453 0.7608935 0.3052753
"1637" "JOLAMALAWI100g90p" "main" 2 5.68237 0.7414027 0.3385931
"1638" "JOLAMALAWI100g90p" "main" 3 6.872128 0.7166116 0.3451794
"1639" "JOLAMALAWI100g90p" "main" 4 6.836268 0.7637813 0.3304614
"1640" "JOLAMALAWI100g90p" "main" 5 7.348306 0.7524456 0.253612
"1641" "JOLAMALAWI100g90p" "main" 1 7.498557 0.7492213 0.3255598
"1642" "JOLAMALAWI100g90p" "main" 2 5.876773 0.7461765 0.3026453
"1643" "JOLAMALAWI100g90p" "main" 3 6.800518 0.7600881 0.2577574
"1644" "JOLAMALAWI100g90p" "main" 4 6.518468 0.7459361 0.2512997
"1645" "JOLAMALAWI100g90p" "main" 5 7.126225 0.7313595 0.3454021
"1646" "JOLAMALAWI100g90p" "main" 1 7.126225 0.7466118 0.2904958
"1647" "JOLAMALAWI100g90p" "main" 2 7.601563 0.761148 0.3266252
"1648" "JOLAMALAWI100g90p" "main" 3 7.236772 0.7461222 0.2608444
"1649" "JOLAMALAWI100g90p" "main" 4 6.818379 0.7342343 0.2602888
"1650" "JOLAMALAWI100g90p" "main" 5 6.518468 0.75284 0.2771133
"1651" "JOLAMALAWI100g90p" "main" 1 6.800518 0.724241 0.3315791
"1652" "JOLAMALAWI100g90p" "main" 2 6.908099 0.755064 0.3086207
"1653" "JOLAMALAWI100g90p" "main" 3 7.034859 0.7295369 0.3115491
"1654" "JOLAMALAWI100g90p" "main" 4 7.348306 0.7345284 0.2707992
"1655" "JOLAMALAWI100g90p" "main" 5 6.518468 0.7610787 0.2974101
"1656" "JOLAMALAWI100g90p" "main" 1 8.65625 0.7829153 0.2585538
"1657" "JOLAMALAWI100g90p" "main" 2 6.729346 0.7673725 0.3025321
"1658" "JOLAMALAWI100g90p" "main" 3 6.38008 0.7754139 0.2342554
"1659" "JOLAMALAWI100g90p" "main" 4 6.518468 0.709287 0.2975459
"1660" "JOLAMALAWI100g90p" "main" 5 6.764877 0.7537045 0.2758167
"1661" "JOLAMALAWI100g90p" "main" 1 6.605854 0.751484 0.3118988
"1662" "JOLAMALAWI100g90p" "main" 2 6.570817 0.7379869 0.308881
"1663" "JOLAMALAWI100g90p" "main" 3 6.277442 0.7586015 0.3251676
"1664" "JOLAMALAWI100g90p" "main" 4 6.041796 0.7491143 0.2977658
"1665" "JOLAMALAWI100g90p" "main" 5 6.658615 0.7608655 0.2662563
"1666" "JOLAMALAWI100g90p" "main" 1 8.066504 0.7380524 0.2449079
"1667" "JOLAMALAWI100g90p" "main" 2 7.46083 0.7527648 0.2861206
"1668" "JOLAMALAWI100g90p" "main" 3 5.650354 0.7484222 0.3393467
"1669" "JOLAMALAWI100g90p" "main" 4 6.449054 0.7415062 0.3283432
"1670" "JOLAMALAWI100g90p" "main" 5 6.483707 0.7887915 0.3451468
"1671" "JOLAMALAWI100g90p" "main" 1 6.192665 0.7537825 0.2827343
"1672" "JOLAMALAWI100g90p" "main" 2 6.414512 0.7539021 0.2740741
"1673" "JOLAMALAWI100g90p" "main" 3 6.43177 0.716004 0.3571467
"1674" "JOLAMALAWI100g90p" "main" 4 6.311544 0.7407565 0.3319996
"1675" "JOLAMALAWI100g90p" "main" 5 6.518468 0.745171 0.3285644
"1676" "JOLAMALAWI100g90p" "main" 1 6.175792 0.7442371 0.299761
"1677" "JOLAMALAWI100g90p" "main" 2 5.491921 0.7325518 0.3280181
"1678" "JOLAMALAWI100g90p" "main" 3 7.404444 0.7497395 0.3021552
"1679" "JOLAMALAWI100g90p" "main" 4 6.362905 0.7551315 0.2489773
"1680" "JOLAMALAWI100g90p" "main" 5 6.836268 0.7529196 0.3020983
"1681" "JOLAMALAWI100g90p" "main" 1 6.944178 0.7611272 0.3159261
"1682" "JOLAMALAWI100g90p" "main" 2 7.071323 0.7494547 0.2376714
"1683" "JOLAMALAWI100g90p" "main" 3 6.260431 0.7362824 0.2844816
"1684" "JOLAMALAWI100g90p" "main" 4 7.236772 0.695281 0.3023104
"1685" "JOLAMALAWI100g90p" "main" 5 7.27384 0.7693519 0.2714934
"1686" "JOLAMALAWI100g90p" "main" 1 5.746732 0.7593342 0.3128922
"1687" "JOLAMALAWI100g90p" "main" 2 6.02517 0.7156421 0.30008
"1688" "JOLAMALAWI100g90p" "main" 3 6.764877 0.7534196 0.3430545
"1689" "JOLAMALAWI100g90p" "main" 4 5.925992 0.7314179 0.2354643
"1690" "JOLAMALAWI100g90p" "main" 5 8.092798 0.7259416 0.2771839
"1691" "JOLAMALAWI100g90p" "main" 1 5.942453 0.7382104 0.2545063
"1692" "JOLAMALAWI100g90p" "main" 2 7.107897 0.7390579 0.2652143
"1693" "JOLAMALAWI100g90p" "main" 3 6.175792 0.7702783 0.3426947
"1694" "JOLAMALAWI100g90p" "main" 4 7.089596 0.768524 0.2479318
"1695" "JOLAMALAWI100g90p" "main" 5 7.236772 0.726938 0.280093
"1696" "JOLAMALAWI100g90p" "main" 1 6.872128 0.734806 0.3526524
"1697" "JOLAMALAWI100g90p" "main" 2 6.38008 0.77655 0.3220044
"1698" "JOLAMALAWI100g90p" "main" 3 7.292415 0.7682513 0.2475021
"1699" "JOLAMALAWI100g90p" "main" 4 6.43177 0.7523003 0.3168552
"1700" "JOLAMALAWI100g90p" "main" 5 7.199813 0.7568687 0.2783102
"1701" "JOLAMALAWI100g95p" "main" 1 7.162964 0.7859447 0.1113582
"1702" "JOLAMALAWI100g95p" "main" 2 6.518468 0.7844016 0.1281857
"1703" "JOLAMALAWI100g95p" "main" 3 6.501074 0.7875142 0.1529016
"1704" "JOLAMALAWI100g95p" "main" 4 6.414512 0.7883253 0.1266703
"1705" "JOLAMALAWI100g95p" "main" 5 7.053077 0.8059708 0.1740365
"1706" "JOLAMALAWI100g95p" "main" 1 7.780493 0.7881395 0.1401688
"1707" "JOLAMALAWI100g95p" "main" 2 6.836268 0.7785373 0.1538358
"1708" "JOLAMALAWI100g95p" "main" 3 6.55334 0.7769376 0.1226087
"1709" "JOLAMALAWI100g95p" "main" 4 6.294479 0.7907474 0.1325861
"1710" "JOLAMALAWI100g95p" "main" 5 6.209565 0.7964353 0.1196528
"1711" "JOLAMALAWI100g95p" "main" 1 5.460564 0.7928205 0.1320082
"1712" "JOLAMALAWI100g95p" "main" 2 7.366992 0.7739157 0.1425214
"1713" "JOLAMALAWI100g95p" "main" 3 7.053077 0.7874678 0.1724746
"1714" "JOLAMALAWI100g95p" "main" 4 6.38008 0.7569447 0.117416
"1715" "JOLAMALAWI100g95p" "main" 5 7.555354 0.7885464 0.1299078
"1716" "JOLAMALAWI100g95p" "main" 1 6.38008 0.7987776 0.150148
"1717" "JOLAMALAWI100g95p" "main" 2 5.491921 0.7765037 0.1171569
"1718" "JOLAMALAWI100g95p" "main" 3 6.570817 0.7757328 0.1074691
"1719" "JOLAMALAWI100g95p" "main" 4 6.944178 0.7942787 0.166755
"1720" "JOLAMALAWI100g95p" "main" 5 6.518468 0.7998431 0.1338275
"1721" "JOLAMALAWI100g95p" "main" 1 6.260431 0.7739693 0.155129
"1722" "JOLAMALAWI100g95p" "main" 2 6.345757 0.8217947 0.1486421
"1723" "JOLAMALAWI100g95p" "main" 3 6.623413 0.7831879 0.1551299
"1724" "JOLAMALAWI100g95p" "main" 4 6.483707 0.8037726 0.1360155
"1725" "JOLAMALAWI100g95p" "main" 5 6.449054 0.7772908 0.1617449
"1726" "JOLAMALAWI100g95p" "main" 1 6.041796 0.8083371 0.1353197
"1727" "JOLAMALAWI100g95p" "main" 2 6.980368 0.794449 0.1331402
"1728" "JOLAMALAWI100g95p" "main" 3 5.811533 0.8075395 0.1647282
"1729" "JOLAMALAWI100g95p" "main" 4 5.942453 0.7954878 0.1698883
