"pop" "\"main\"" "bootstrap.num" "date1.est.boot" "date2.est.boot" "maxR2fit.1date.boot" "maxScore.2events.boot"
"2734" "YRI" "main.null" 2 32.66907 214.7903 0.3139407 0.03833978
"2735" "YRI" "main.null" 3 13.40333 86.24381 0.4003738 0.05243009
"2736" "YRI" "main.null" 4 14.63129 104.9595 0.3886282 0.0341057
"2737" "YRI" "main.null" 5 22.66373 114.6015 0.4310132 0.02491634
"2738" "YRI" "main.null" 1 30.23849 145.5074 0.3570059 0.02610879
"2739" "YRI" "main.null" 2 19.77997 55.54326 0.357236 0.01887861
"2740" "YRI" "main.null" 3 20.08621 142.0819 0.3854082 0.03060168
"2741" "YRI" "main.null" 4 26.61331 132.8264 0.3106448 0.02708197
"2742" "YRI" "main.null" 5 21.59585 108.9258 0.3287112 0.0212602
"2743" "YRI" "main.null" 1 25.46806 200.3117 0.3378017 0.04063139
"2744" "YRI" "main.null" 2 30.84118 169.814 0.3396412 0.03126837
"2745" "YRI" "main.null" 3 12.9446 164.9175 0.2980526 0.04413113
"2746" "YRI" "main.null" 4 30.71885 112.1297 0.3167682 0.03974031
"2747" "YRI" "main.null" 5 12.37777 102.8833 0.4013408 0.03351406
"2748" "YRI" "main.null" 1 1.000168 48.79391 0.3394783 0.04261472
"2749" "YRI" "main.null" 2 7.475457 107.9642 0.3303131 0.04491338
"2750" "YRI" "main.null" 3 13.36048 116.3509 0.3366361 0.04016921
"2751" "YRI" "main.null" 4 1.000226 76.03744 0.3061634 0.04129995
"2752" "YRI" "main.null" 5 4.486502 34.93471 0.3895413 0.02106972
"2753" "YRI" "main.null" 1 1.004264 47.11079 0.3233854 0.03824102
"2754" "YRI" "main.null" 2 23.87013 138.0789 0.334466 0.02476291
"2755" "YRI" "main.null" 3 32.17508 169.0951 0.3356857 0.02489443
"2756" "YRI" "main.null" 4 19.43488 131.8953 0.3426827 0.02862504
"2757" "YRI" "main.null" 5 14.98569 51.14032 0.3728829 0.06252231
"2758" "YRI" "main.null" 1 20.4583 140.9652 0.3209207 0.03555382
"2759" "YRI" "main.null" 2 13.94203 86.43259 0.3839499 0.03680814
"2760" "YRI" "main.null" 3 2.402203 72.07359 0.3173121 0.0617069
"2761" "YRI" "main.null" 4 33.61211 98.23202 0.402574 0.02008548
"2762" "YRI" "main.null" 5 15.14877 131.4443 0.3195793 0.04289598
"2763" "YRI" "main.null" 1 21.38429 186.6837 0.3516681 0.03314025
"2764" "YRI" "main.null" 2 21.13446 132.0394 0.3066815 0.04968966
"2765" "YRI" "main.null" 3 5.652219 163.1486 0.3173771 0.04171791
"2766" "YRI" "main.null" 4 12.80239 91.47584 0.3242049 0.04089987
"2767" "YRI" "main.null" 5 24.24476 103.2713 0.3340595 0.02056364
"2768" "YRI" "main.null" 1 1.507336 47.27635 0.31491 0.0505673
"2769" "YRI" "main.null" 2 23.3972 133.6664 0.3059387 0.03429475
"2770" "YRI" "main.null" 3 26.01782 169.726 0.3478513 0.04349949
"2771" "YRI" "main.null" 4 22.78395 141.2546 0.3481301 0.05018942
"2772" "YRI" "main.null" 5 7.750382 84.61509 0.385832 0.04591434
"2773" "YRI" "main.null" 1 9.527802 45.33904 0.4294864 0.05584009
"2774" "YRI" "main.null" 2 21.24979 68.16104 0.3912554 0.02186754
"2775" "YRI" "main.null" 3 1.000004 67.12193 0.3641615 0.04106147
"2776" "YRI" "main.null" 4 16.38947 189.4782 0.3188594 0.06779041
"2777" "YRI" "main.null" 5 28.1161 186.2652 0.3717823 0.04286246
"2778" "YRI" "main.null" 1 12.45909 115.762 0.3135707 0.04539907
"2779" "YRI" "main.null" 2 1.000039 69.12846 0.3525451 0.0328202
"2780" "YRI" "main.null" 3 36.11227 281.5445 0.34886 0.05532956
"2781" "YRI" "main.null" 4 43.16606 324.1513 0.3754171 0.03088181
"2782" "YRI" "main.null" 5 22.3952 95.61455 0.3165305 0.02365098
"2783" "KASEM" "main" 1 1.000078 53.89569 0.174162 0.03651909
"2784" "KASEM" "main" 2 20.93374 41.4379 0.1562263 0.04428961
"2785" "KASEM" "main" 3 12.81573 33.16316 0.1829472 0.02021605
"2786" "KASEM" "main" 4 1.645315 16.9619 0.119217 0.03064622
"2787" "KASEM" "main" 5 12.21692 26.37785 0.1905845 0.01881969
"2788" "KASEM" "main" 1 1.205488 50.60253 0.1883237 0.03582226
"2789" "KASEM" "main" 2 36.42759 420.3274 0.2667752 0.01301695
"2790" "KASEM" "main" 3 15.06943 32.42548 0.1967744 0.02817252
"2791" "KASEM" "main" 4 1.000059 40.25946 0.1610066 0.02853501
"2792" "KASEM" "main" 5 9.848434 39.42676 0.1878039 0.03936028
"2793" "KASEM" "main" 1 4.916194 17.50849 0.1528504 0.02679847
"2794" "KASEM" "main" 2 1.00432 28.79413 0.1974348 0.01964489
"2795" "KASEM" "main" 3 1.098542 40.0059 0.2257514 0.03810779
"2796" "KASEM" "main" 4 21.41084 114.5358 0.1544511 0.02326165
"2797" "KASEM" "main" 5 16.19388 279.825 0.1522104 0.02956542
"2798" "KASEM" "main" 1 1.000055 60.70701 0.2064204 0.0739513
"2799" "KASEM" "main" 2 1.000456 86.73535 0.07599646 0.06577756
"2800" "KASEM" "main" 3 3.740699 84.26105 0.1918319 0.0398898
"2801" "KASEM" "main" 4 1.000001 30.48449 0.2115859 0.01625227
"2802" "KASEM" "main" 5 9.871038 40.18409 0.2454207 0.01941679
"2803" "KASEM" "main" 1 13.02296 77.459 0.1851944 0.04108157
"2804" "KASEM" "main" 2 1.000054 74.33471 0.1911111 0.08184807
"2805" "KASEM" "main" 3 13.35449 30.02594 0.2170053 0.04032329
"2806" "KASEM" "main" 4 1.000105 43.16313 0.1688322 0.04846263
"2807" "KASEM" "main" 5 1.00004 52.68155 0.1868615 0.01535364
"2808" "KASEM" "main" 1 16.72306 507.2853 0.1925324 0.02077366
"2809" "KASEM" "main" 2 7.596221 24.15561 0.1662849 0.02907489
"2810" "KASEM" "main" 3 1.000007 53.14728 0.2310529 0.03233315
"2811" "KASEM" "main" 4 12.41766 26.11746 0.1555375 0.02276655
"2812" "KASEM" "main" 5 1.00208 32.82073 0.25452 0.02569747
"2813" "KASEM" "main" 1 7.177566 25.42859 0.1683232 0.03246131
"2814" "KASEM" "main" 2 1.230673 42.53076 0.1616907 0.04739849
"2815" "KASEM" "main" 3 20.02618 32.36444 0.2054723 0.03210252
"2816" "KASEM" "main" 4 1.002285 45.76259 0.1968728 0.07446382
"2817" "KASEM" "main" 5 1.000004 42.63452 0.168771 0.04267717
"2818" "KASEM" "main" 1 16.63589 436.5223 0.1605182 0.03010433
"2819" "KASEM" "main" 2 1.686642 17.03578 0.2054648 0.01797601
"2820" "KASEM" "main" 3 9.799903 28.94683 0.2258202 0.02161876
"2821" "KASEM" "main" 4 13.79749 39.49618 0.2279455 0.02808183
"2822" "KASEM" "main" 5 1 29.85278 0.1794537 0.03309493
"2823" "KASEM" "main" 1 8.230955 21.51524 0.1411756 0.02425528
"2824" "KASEM" "main" 2 19.17262 212.3621 0.1854392 0.01874201
"2825" "KASEM" "main" 3 11.30445 45.63428 0.1844775 0.02479707
"2826" "KASEM" "main" 4 13.88334 27.4881 0.1331808 0.01991412
"2827" "KASEM" "main" 5 1.000338 19.13269 0.2169321 0.04663702
"2828" "KASEM" "main" 1 13.085 33.19282 0.1814223 0.01226289
"2829" "KASEM" "main" 2 16.51689 38.70551 0.1738854 0.01954465
"2830" "KASEM" "main" 3 1 47.5817 0.1948676 0.03490874
"2831" "KASEM" "main" 4 1.215432 38.92523 0.177736 0.03329912
"2832" "KASEM" "main" 5 4.713497 34.20359 0.2087719 0.02979002
"2833" "KASEM" "main" 1 1.000056 58.00366 0.2041946 0.03523367
"2834" "KASEM" "main" 2 1.255673 25.50484 0.1800891 0.02651171
"2835" "KASEM" "main" 3 16.25212 220.5601 0.2224961 0.03282979
"2836" "KASEM" "main" 4 1.000466 29.65253 0.1938547 0.02420741
"2837" "KASEM" "main" 5 13.36827 289.3895 0.1679886 0.03961131
"2838" "KASEM" "main" 1 1.000279 61.60348 0.1995605 0.05838303
"2839" "KASEM" "main" 2 10.88798 25.82718 0.154466 0.0362694
"2840" "KASEM" "main" 3 4.215274 93.21773 0.1056763 0.06725422
"2841" "KASEM" "main" 4 1.00002 33.72664 0.2034937 0.02064415
"2842" "KASEM" "main" 5 14.36623 50.56476 0.1724535 0.02907286
"2843" "KASEM" "main" 1 1.000005 36.72089 0.2479772 0.02005783
"2844" "KASEM" "main" 2 1.59892 23.79956 0.2056221 0.0330856
"2845" "KASEM" "main" 3 23.44421 116.8532 0.1516272 0.02637903
"2846" "KASEM" "main" 4 1.000008 40.33341 0.1656495 0.02688611
"2847" "KASEM" "main" 5 15.2224 39.43728 0.1906407 0.02390917
"2848" "KASEM" "main" 1 1.000069 83.57579 0.1330238 0.052677
"2849" "KASEM" "main" 2 39.31869 647.124 0.1755713 0.02059538
"2850" "KASEM" "main" 3 1.000586 38.94132 0.2141442 0.06277723
"2851" "KASEM" "main" 4 1.044352 25.79236 0.1611898 0.04006195
"2852" "KASEM" "main" 5 1.001858 40.31222 0.1829473 0.02377641
"2853" "KASEM" "main" 1 13.37723 49.50634 0.1321206 0.02434352
"2854" "KASEM" "main" 2 1.210871 26.10456 0.146601 0.03204882
"2855" "KASEM" "main" 3 13.97942 28.67253 0.1593511 0.01449133
"2856" "KASEM" "main" 4 14.52379 36.00505 0.2176122 0.02812691
"2857" "KASEM" "main" 5 11.92975 24.08184 0.228935 0.0195701
"2858" "KASEM" "main" 1 13.41244 36.55233 0.158501 0.02268933
"2859" "KASEM" "main" 2 3.78318 15.54939 0.1600829 0.04426658
"2860" "KASEM" "main" 3 1.000623 34.30761 0.1769936 0.0151021
"2861" "KASEM" "main" 4 14.17981 35.83966 0.1733298 0.02294415
"2862" "KASEM" "main" 5 11.59611 149.0891 0.1568989 0.03349917
"2863" "KASEM" "main" 1 1.000358 60.94559 0.2019357 0.02841191
"2864" "KASEM" "main" 2 1.000692 60.23328 0.1120752 0.0461437
"2865" "KASEM" "main" 3 1.08213 22.02499 0.1608463 0.02979921
"2866" "KASEM" "main" 4 7.710289 28.57325 0.2041662 0.03686883
"2867" "KASEM" "main" 5 1.000259 69.46594 0.2025792 0.05378421
"2868" "KASEM" "main" 1 4.689274 54.19417 0.229017 0.03442895
"2869" "KASEM" "main" 2 1.000991 31.37758 0.2069832 0.01765806
"2870" "KASEM" "main" 3 1.000098 48.39865 0.2155677 0.04514185
"2871" "KASEM" "main" 4 21.23478 376.0433 0.1517824 0.01852263
"2872" "KASEM" "main" 5 1.00118 30.98317 0.1488496 0.04536426
"2873" "KASEM" "main" 1 3.090278 25.7841 0.1995422 0.03342073
"2874" "KASEM" "main" 2 1.000002 58.6155 0.1834118 0.02871483
"2875" "KASEM" "main" 3 1.311198 36.65642 0.2071956 0.03794285
"2876" "KASEM" "main" 4 1.00007 42.57775 0.1786424 0.02973002
"2877" "KASEM" "main" 5 5.260559 21.12078 0.1724267 0.03805125
"2878" "KASEM" "main" 1 14.46148 34.82201 0.1458957 0.01946408
"2879" "KASEM" "main" 2 1.000075 54.01646 0.1770675 0.04208646
"2880" "KASEM" "main" 3 14.39468 31.1866 0.1589166 0.01802283
"2881" "KASEM" "main" 4 9.923958 21.24782 0.214823 0.01710755
"2882" "KASEM" "main" 5 1.00015 34.39738 0.1549615 0.04136086
"2883" "KASEM" "main.null" 1 9.692373 46.52219 0.2751444 0.04094172
"2884" "KASEM" "main.null" 2 27.72896 87.08209 0.177636 0.02745134
"2885" "KASEM" "main.null" 3 1.00004 36.186 0.1794105 0.03741069
"2886" "KASEM" "main.null" 4 20.02252 179.8695 0.1993867 0.02987306
"2887" "KASEM" "main.null" 5 5.982175 57.19827 0.1545498 0.03516158
"2888" "KASEM" "main.null" 1 18.00296 43.02727 0.1253902 0.02748264
"2889" "KASEM" "main.null" 2 1.362919 30.4372 0.2029948 0.0328656
"2890" "KASEM" "main.null" 3 1.000016 62.36748 0.168869 0.03614443
"2891" "KASEM" "main.null" 4 14.42823 35.98712 0.1999919 0.02485846
"2892" "KASEM" "main.null" 5 2.167744 21.97872 0.1482896 0.02987923
"2893" "KASEM" "main.null" 1 2.635033 41.02609 0.2300693 0.02707856
"2894" "KASEM" "main.null" 2 19.46032 46.96189 0.165121 0.01432094
"2895" "KASEM" "main.null" 3 1.770226 21.13533 0.2013849 0.03512547
"2896" "KASEM" "main.null" 4 24.78881 431.867 0.145363 0.02084899
"2897" "KASEM" "main.null" 5 11.69517 59.55039 0.1956511 0.03302427
"2898" "KASEM" "main.null" 1 3.30186 27.22621 0.2119793 0.06327834
"2899" "KASEM" "main.null" 2 13.18099 52.56711 0.1553406 0.01477304
"2900" "KASEM" "main.null" 3 1.000287 62.56956 0.1763652 0.01879566
"2901" "KASEM" "main.null" 4 1.000046 56.05876 0.1592612 0.02521162
"2902" "KASEM" "main.null" 5 15.22817 43.29407 0.1548498 0.01968282
"2903" "KASEM" "main.null" 1 1.254515 59.47926 0.2042253 0.04996612
"2904" "KASEM" "main.null" 2 14.82592 59.11043 0.1286821 0.024136
"2905" "KASEM" "main.null" 3 1.000005 35.46863 0.1669598 0.03726429
"2906" "KASEM" "main.null" 4 1.000146 45.97079 0.1484722 0.0247168
"2907" "KASEM" "main.null" 5 1.000819 36.38393 0.2190719 0.02471724
"2908" "KASEM" "main.null" 1 1.555831 26.46503 0.162508 0.03575833
"2909" "KASEM" "main.null" 2 1.00013 24.45529 0.2021606 0.03440825
"2910" "KASEM" "main.null" 3 4.598744 31.81962 0.1546799 0.03370592
"2911" "KASEM" "main.null" 4 1.001938 42.81154 0.1364677 0.02228175
"2912" "KASEM" "main.null" 5 1.000779 46.47146 0.1947003 0.0371269
"2913" "KASEM" "main.null" 1 1.271385 28.944 0.1586302 0.02530182
"2914" "KASEM" "main.null" 2 11.00261 61.7514 0.2147548 0.02522246
"2915" "KASEM" "main.null" 3 14.81516 84.48763 0.1941183 0.02498743
"2916" "KASEM" "main.null" 4 16.84254 50.41908 0.2508788 0.02335763
"2917" "KASEM" "main.null" 5 1.000248 58.29346 0.1677608 0.03448333
"2918" "KASEM" "main.null" 1 13.86993 36.90952 0.2073022 0.0332435
"2919" "KASEM" "main.null" 2 1.001491 41.38323 0.1517493 0.04169832
"2920" "KASEM" "main.null" 3 1.000009 74.06524 0.1536962 0.02886637
"2921" "KASEM" "main.null" 4 1.132891 30.16425 0.1477635 0.0368251
"2922" "KASEM" "main.null" 5 2.101893 39.9848 0.1726575 0.0151584
"2923" "KASEM" "main.null" 1 1.001562 55.08182 0.2068278 0.01836645
"2924" "KASEM" "main.null" 2 1.00064 23.97283 0.1358153 0.03330867
"2925" "KASEM" "main.null" 3 1 38.88996 0.1612995 0.01968359
"2926" "KASEM" "main.null" 4 1.000765 51.76696 0.1267108 0.02054119
"2927" "KASEM" "main.null" 5 2.005684 16.70144 0.1782966 0.03728188
"2928" "KASEM" "main.null" 1 1.894718 34.09558 0.222373 0.05124626
"2929" "KASEM" "main.null" 2 8.356444 52.04835 0.1501487 0.0256651
"2930" "KASEM" "main.null" 3 11.42898 127.0176 0.1639817 0.02528119
"2931" "KASEM" "main.null" 4 23.32245 47.30633 0.1924937 0.03602802
"2932" "KASEM" "main.null" 5 1.095114 39.0903 0.1929603 0.02936301
"2933" "KASEM" "main.null" 1 1.000014 28.19057 0.2074408 0.02611749
"2934" "KASEM" "main.null" 2 16.9115 84.39611 0.1995319 0.04197209
"2935" "KASEM" "main.null" 3 1.003435 32.22173 0.1072727 0.03569422
"2936" "KASEM" "main.null" 4 3.667281 90.28825 0.1441168 0.04269632
"2937" "KASEM" "main.null" 5 1.001429 35.6957 0.1696249 0.02882469
"2938" "KASEM" "main.null" 1 44.14816 99.67628 0.1565374 0.03750716
"2939" "KASEM" "main.null" 2 12.31794 67.99177 0.1598686 0.02925926
"2940" "KASEM" "main.null" 3 1.000045 56.10692 0.2071049 0.02675625
"2941" "KASEM" "main.null" 4 1.00029 63.28537 0.1946307 0.04451364
"2942" "KASEM" "main.null" 5 17.29144 57.77498 0.2372915 0.04213255
"2943" "KASEM" "main.null" 1 13.28669 50.27986 0.1439521 0.03610238
"2944" "KASEM" "main.null" 2 2.985944 15.65274 0.1420908 0.02163516
"2945" "KASEM" "main.null" 3 5.667827 22.88402 0.1785962 0.0404234
"2946" "KASEM" "main.null" 4 10.71466 38.98975 0.141367 0.01774568
"2947" "KASEM" "main.null" 5 1.000911 40.48621 0.1623609 0.02219509
"2948" "KASEM" "main.null" 1 1.000154 54.3375 0.174628 0.02003489
"2949" "KASEM" "main.null" 2 1.000456 50.71061 0.1965491 0.03277599
"2950" "KASEM" "main.null" 3 1.000172 41.6767 0.1668576 0.02613345
"2951" "KASEM" "main.null" 4 13.8143 36.09668 0.1473646 0.01475213
"2952" "KASEM" "main.null" 5 1.000183 44.57695 0.1839908 0.01665801
"2953" "KASEM" "main.null" 1 14.20574 55.49173 0.2205703 0.02937875
"2954" "KASEM" "main.null" 2 1.000038 37.98033 0.1749918 0.03510967
"2955" "KASEM" "main.null" 3 6.512841 22.52272 0.1425833 0.02971242
"2956" "KASEM" "main.null" 4 11.03263 28.45568 0.2346572 0.02391468
"2957" "KASEM" "main.null" 5 1.000642 50.65342 0.1537403 0.02630043
"2958" "KASEM" "main.null" 1 1.000013 61.8092 0.2010373 0.04275299
"2959" "KASEM" "main.null" 2 12.54511 62.04821 0.1779611 0.0292952
"2960" "KASEM" "main.null" 3 21.40052 327.7103 0.1737952 0.02411035
"2961" "KASEM" "main.null" 4 20.19517 53.43093 0.1921537 0.02112522
"2962" "KASEM" "main.null" 5 24.35294 64.99406 0.189906 0.0175815
"2963" "KASEM" "main.null" 1 14.34686 173.0129 0.1406786 0.0285911
"2964" "KASEM" "main.null" 2 1.000076 34.88172 0.2178683 0.03044017
"2965" "KASEM" "main.null" 3 27.04954 138.774 0.1514129 0.01629708
"2966" "KASEM" "main.null" 4 1.023435 57.55877 0.1760716 0.0306221
"2967" "KASEM" "main.null" 5 1.000045 40.28558 0.1674268 0.03408754
"2968" "KASEM" "main.null" 1 18.56306 93.67723 0.2235016 0.03406448
"2969" "KASEM" "main.null" 2 12.37834 219.9537 0.1766626 0.02997234
"2970" "KASEM" "main.null" 3 1.225967 36.89027 0.1773126 0.05327833
"2971" "KASEM" "main.null" 4 1.000031 54.22775 0.1904482 0.02445044
"2972" "KASEM" "main.null" 5 1.434614 46.90816 0.2142096 0.03745152
"2973" "KASEM" "main.null" 1 26.62048 455.7292 0.15286 0.02824399
"2974" "KASEM" "main.null" 2 5.581826 32.09537 0.1791782 0.0223511
"2975" "KASEM" "main.null" 3 1.000304 40.75406 0.1108337 0.02222749
"2976" "KASEM" "main.null" 4 16.34703 82.18844 0.1554937 0.02657949
"2977" "KASEM" "main.null" 5 1.001121 53.56714 0.1370511 0.01337658
"2978" "KASEM" "main.null" 1 22.14844 74.55866 0.1934341 0.02879481
"2979" "KASEM" "main.null" 2 1.000044 47.53535 0.1681555 0.02336399
"2980" "KASEM" "main.null" 3 2.024822 20.64696 0.227024 0.03523684
"2981" "KASEM" "main.null" 4 1.613942 26.84643 0.1796178 0.0449749
"2982" "KASEM" "main.null" 5 1.003202 27.9203 0.1747128 0.02037512
"2983" "NAMKAM" "main" 1 1.002886 46.30355 0.1340346 0.01991218
"2984" "NAMKAM" "main" 2 12.11706 30.54411 0.1398806 0.03360336
"2985" "NAMKAM" "main" 3 46.6655 10.70147 0.1324345 0.02472754
"2986" "NAMKAM" "main" 4 1 40.26721 0.2250883 0.03314066
"2987" "NAMKAM" "main" 5 13.13154 33.38227 0.214746 0.03068031
"2988" "NAMKAM" "main" 1 1.000671 68.86983 0.1064032 0.03305306
"2989" "NAMKAM" "main" 2 1.002442 49.82912 0.101321 0.01968015
"2990" "NAMKAM" "main" 3 1.000545 47.75341 0.1339791 0.01780421
"2991" "NAMKAM" "main" 4 9.2186 54.44218 0.13483 0.02681452
"2992" "NAMKAM" "main" 5 1.005481 74.87825 0.1237722 0.04080423
"2993" "NAMKAM" "main" 1 1.000351 43.82304 0.1874932 0.02483782
"2994" "NAMKAM" "main" 2 1.000002 41.08283 0.1479226 0.03378898
"2995" "NAMKAM" "main" 3 1.000034 55.92162 0.1442077 0.03361907
"2996" "NAMKAM" "main" 4 1.001202 69.6563 0.1625034 0.03281657
"2997" "NAMKAM" "main" 5 10.49998 30.14983 0.1433068 0.02355549
"2998" "NAMKAM" "main" 1 6.27383 49.14265 0.1579229 0.01634881
"2999" "NAMKAM" "main" 2 1.000005 55.0121 0.2033784 0.03392862
"3000" "NAMKAM" "main" 3 17.70977 41.38664 0.1159348 0.01877793
"3001" "NAMKAM" "main" 4 1.00044 68.31508 0.1573207 0.04029646
"3002" "NAMKAM" "main" 5 1.000366 75.18836 0.1917288 0.03129303
"3003" "NAMKAM" "main" 1 1.000275 53.0329 0.1757612 0.02928676
"3004" "NAMKAM" "main" 2 5.154132 73.44346 0.160654 0.03083263
"3005" "NAMKAM" "main" 3 1.000192 44.77397 0.1527677 0.03222959
"3006" "NAMKAM" "main" 4 1.000344 103.3081 0.1040637 0.01533398
"3007" "NAMKAM" "main" 5 1.000078 54.62855 0.1236898 0.0479986
"3008" "NAMKAM" "main" 1 1.000654 46.9849 0.09899547 0.02122712
"3009" "NAMKAM" "main" 2 1.000556 63.96228 0.144549 0.03914037
"3010" "NAMKAM" "main" 3 13.00962 36.77185 0.1469581 0.02731796
"3011" "NAMKAM" "main" 4 1.000516 67.27545 0.1837452 0.05933806
"3012" "NAMKAM" "main" 5 1.000681 37.17403 0.1118665 0.03593731
"3013" "NAMKAM" "main" 1 1.000628 66.3447 0.1432218 0.02280252
"3014" "NAMKAM" "main" 2 1.000056 62.0553 0.1324538 0.0381946
"3015" "NAMKAM" "main" 3 1.00023 67.62785 0.1456491 0.02583544
"3016" "NAMKAM" "main" 4 1.000122 86.12854 0.1751109 0.03083908
"3017" "NAMKAM" "main" 5 1.000376 57.58615 0.09906627 0.02644353
"3018" "NAMKAM" "main" 1 1.000001 25.38204 0.1566304 0.02123758
"3019" "NAMKAM" "main" 2 1.000286 60.63804 0.14109 0.02691709
"3020" "NAMKAM" "main" 3 14.00926 37.36882 0.1952435 0.0304857
"3021" "NAMKAM" "main" 4 1.000044 48.35198 0.165305 0.01919732
"3022" "NAMKAM" "main" 5 1.000195 85.58268 0.1231995 0.04419853
"3023" "NAMKAM" "main" 1 1.000032 64.01287 0.1380282 0.03544762
"3024" "NAMKAM" "main" 2 23.76757 166.1734 0.1105547 0.02002912
"3025" "NAMKAM" "main" 3 1.000233 50.65589 0.132197 0.02756149
"3026" "NAMKAM" "main" 4 11.50932 35.32688 0.1277678 0.02882771
"3027" "NAMKAM" "main" 5 1.000477 86.43943 0.2306176 0.03008774
"3028" "NAMKAM" "main" 1 13.15896 27.26613 0.1522638 0.02507383
"3029" "NAMKAM" "main" 2 1.000012 73.10843 0.1294018 0.03048756
"3030" "NAMKAM" "main" 3 11.20697 90.70358 0.1941536 0.03491476
"3031" "NAMKAM" "main" 4 1.000711 53.30994 0.1092904 0.03424411
"3032" "NAMKAM" "main" 5 1.000331 67.66849 0.109033 0.03088094
"3033" "NAMKAM" "main" 1 1.00016 51.45572 0.1239891 0.04572058
"3034" "NAMKAM" "main" 2 1.000551 35.26541 0.1360295 0.04103453
"3035" "NAMKAM" "main" 3 10.07349 115.5892 0.09950203 0.02298128
"3036" "NAMKAM" "main" 4 3.154254 46.85041 0.1084129 0.03772701
"3037" "NAMKAM" "main" 5 5.549462 54.27668 0.2379857 0.03217729
"3038" "NAMKAM" "main" 1 1.000001 55.6816 0.1626742 0.02407301
"3039" "NAMKAM" "main" 2 1.000019 51.32656 0.1503867 0.03919205
"3040" "NAMKAM" "main" 3 1.000021 46.98112 0.1520254 0.0232147
"3041" "NAMKAM" "main" 4 9.807763 25.21019 0.1609518 0.03612008
"3042" "NAMKAM" "main" 5 1.000003 55.55017 0.1415384 0.03790436
"3043" "NAMKAM" "main" 1 11.64431 116.5177 0.1257146 0.02491553
"3044" "NAMKAM" "main" 2 1.000189 98.99071 0.1171742 0.04691144
"3045" "NAMKAM" "main" 3 1.00009 60.46777 0.1001052 0.04835072
"3046" "NAMKAM" "main" 4 1.000641 45.56769 0.1389805 0.03415814
"3047" "NAMKAM" "main" 5 1.000127 32.16162 0.190447 0.02995317
"3048" "NAMKAM" "main" 1 1.000125 73.87877 0.1439846 0.04448501
"3049" "NAMKAM" "main" 2 1.000024 57.02093 0.1257792 0.03941796
"3050" "NAMKAM" "main" 3 1.00098 75.12749 0.09348289 0.02573661
"3051" "NAMKAM" "main" 4 1.001112 47.02536 0.1408 0.03608738
"3052" "NAMKAM" "main" 5 1.000094 108.1934 0.1718194 0.03513823
"3053" "NAMKAM" "main" 1 13.55058 34.30193 0.1599519 0.02060124
"3054" "NAMKAM" "main" 2 35.8774 84.7231 0.1566871 0.02047956
"3055" "NAMKAM" "main" 3 1.000018 46.56818 0.1967091 0.03184109
"3056" "NAMKAM" "main" 4 1.000012 47.90855 0.1332941 0.02510338
"3057" "NAMKAM" "main" 5 15.04408 133.7771 0.106295 0.03399162
"3058" "NAMKAM" "main" 1 8.348161 23.06118 0.1509169 0.03189055
"3059" "NAMKAM" "main" 2 1.000252 45.32801 0.2226315 0.03396917
"3060" "NAMKAM" "main" 3 14.43741 31.99583 0.1432571 0.03358936
"3061" "NAMKAM" "main" 4 45.57498 25.68593 0.1826843 0.0177258
"3062" "NAMKAM" "main" 5 7.429247 59.97549 0.1452706 0.04022877
"3063" "NAMKAM" "main" 1 1.000685 46.27535 0.1544138 0.02358991
"3064" "NAMKAM" "main" 2 1.001803 44.50509 0.1319775 0.02666549
"3065" "NAMKAM" "main" 3 1.080978 26.71782 0.1790562 0.02749604
"3066" "NAMKAM" "main" 4 1.000249 95.14638 0.1876847 0.04003156
"3067" "NAMKAM" "main" 5 10.71458 33.56397 0.1261553 0.02595898
"3068" "NAMKAM" "main" 1 1.000236 45.79816 0.1194689 0.03671959
"3069" "NAMKAM" "main" 2 12.44756 32.70507 0.132704 0.03774766
"3070" "NAMKAM" "main" 3 1.001653 74.87786 0.1172694 0.02013299
"3071" "NAMKAM" "main" 4 1.000158 44.03991 0.1667318 0.02911284
"3072" "NAMKAM" "main" 5 10.83101 32.28534 0.1651043 0.0291542
"3073" "NAMKAM" "main" 1 1.000127 63.62208 0.1319229 0.02886932
"3074" "NAMKAM" "main" 2 1.001011 86.02101 0.1168999 0.0245366
"3075" "NAMKAM" "main" 3 13.60514 40.53818 0.1553075 0.02741357
